PWGTP,AGEP,WAGP,SOCP,PUMA,ST,
121,30,87000,119XXX,6701,6,
134,59,120000,119XXX,3701,6,
52,34,130000,119XXX,6702,6,
17,64,470,414010,6701,6,
16,61,193000,119XXX,6701,6,
63,56,40000,172051,3702,6,
168,48,89000,119XXX,6300,6,
52,64,0,119XXX,6500,6,
127,39,86000,119XXX,3701,6,
98,31,54000,119XXX,6602,6,
309,53,50000,172141,6701,6,
254,50,85000,119XXX,6500,6,
74,54,78000,471011,6602,6,
59,61,60000,471011,6500,6,
76,46,84000,119XXX,6300,6,
55,65,0,119XXX,6602,6,
73,23,36000,514041,6602,6,
76,34,70000,119XXX,3701,6,
51,51,100000,119XXX,6400,6,
119,47,80000,119XXX,6300,6,
55,62,13200,119XXX,6602,6,
55,47,130000,119XXX,6602,6,
69,58,300,1940YY,6702,6,
39,51,398000,1721XX,6601,6,
150,22,8000,414010,3702,6,
183,31,100000,1721YY,6601,6,
105,53,102000,1721YY,6602,6,
70,32,58000,471011,6601,6,
58,50,55000,119XXX,6701,6,
114,53,165000,414010,6601,6,
247,54,28100,119XXX,6602,6,
35,47,0,471011,6601,6,
65,47,0,471011,6701,6,
131,24,500,414010,6701,6,
96,35,105000,414010,3702,6,
159,36,82000,1721YY,6400,6,
58,60,90000,119XXX,6701,6,
190,45,50000,1940YY,3702,6,
57,44,52000,119XXX,6400,6,
48,43,100000,119XXX,6400,6,
33,61,0,414010,6400,6,
89,76,0,119XXX,6500,6,
65,42,75000,471011,6500,6,
111,46,43000,514041,3701,6,
83,46,70000,119XXX,6701,6,
98,44,50000,172051,6701,6,
124,47,24000,49909X,6300,6,
59,56,119000,119XXX,6602,6,
143,60,200000,414010,6602,6,
72,40,145000,119XXX,6400,6,
40,45,70000,49909X,6200,6,
103,26,25000,119XXX,3702,6,
23,45,58000,172051,6701,6,
82,59,0,414010,6500,6,
118,53,4000,471011,3701,6,
66,36,85000,414010,6500,6,
61,53,180000,172051,3701,6,
300,22,750,172070,6200,6,
130,22,5400,1940YY,6702,6,
92,47,68000,119XXX,6400,6,
155,38,90000,119XXX,6500,6,
103,47,38000,119XXX,6701,6,
50,50,0,471011,6300,6,
79,19,8000,1721YY,3702,6,
99,50,0,471011,6602,6,
88,49,9300,119XXX,6400,6,
140,54,50000,172070,6601,6,
312,31,32000,49909X,6702,6,
90,28,41200,119XXX,6400,6,
96,41,55000,471011,6200,6,
64,59,12500,414010,6400,6,
93,61,0,119XXX,6701,6,
82,58,2300,1721YY,6200,6,
144,27,88000,1721YY,6701,6,
61,38,30000,471011,6500,6,
58,51,0,471011,6701,6,
66,28,32000,414010,3702,6,
74,51,37000,49904X,6601,6,
143,48,60000,119XXX,6601,6,
189,46,160000,1940YY,6500,6,
82,61,0,414010,6500,6,
350,49,5000,519010,6200,6,
45,47,70000,514041,6601,6,
104,36,48000,119XXX,6400,6,
91,56,115000,1721YY,6702,6,
119,56,100000,172070,6400,6,
75,22,11000,172051,3702,6,
31,52,0,471011,6601,6,
91,45,70000,119XXX,6701,6,
44,48,39600,475021,6200,6,
61,60,85000,1721YY,6500,6,
109,61,0,471011,6702,6,
52,47,114000,1721YY,3702,6,
65,56,120000,414010,6300,6,
89,35,16000,514041,6200,6,
67,67,150000,414010,6300,6,
47,53,118000,1721YY,6200,6,
78,66,86000,119XXX,6702,6,
141,65,75000,119XXX,6500,6,
62,62,32000,119XXX,3701,6,
86,74,0,514041,6200,6,
154,43,45000,414010,6200,6,
113,46,20000,119XXX,3701,6,
106,25,52000,414010,6702,6,
89,68,23000,514041,6500,6,
34,72,0,1721YY,6500,6,
111,44,75000,113051,6702,6,
51,68,0,1940YY,6601,6,
93,41,40000,414010,6702,6,
79,51,75000,471011,6701,6,
38,60,30000,119XXX,6500,6,
40,43,72000,414010,6701,6,
48,25,64000,119XXX,6702,6,
40,45,92000,119XXX,6602,6,
80,47,180000,414010,6602,6,
114,33,125000,119XXX,6702,6,
90,42,140000,119XXX,6602,6,
110,40,100000,414010,6500,6,
46,59,26000,172051,6200,6,
187,33,60000,192040,6702,6,
39,73,24000,119XXX,3702,6,
138,60,157000,172070,6500,6,
126,53,134000,119041,6602,6,
51,44,85000,119XXX,6400,6,
67,55,398000,172070,6702,6,
28,64,0,119XXX,6300,6,
107,54,0,119XXX,6400,6,
59,54,0,1721YY,6702,6,
38,39,32000,1940YY,6702,6,
55,52,86000,119XXX,6701,6,
44,73,77000,172070,6300,6,
47,19,1000,1940YY,6702,6,
94,40,90000,119XXX,6701,6,
61,61,150000,414010,6602,6,
234,43,60000,414010,6602,6,
64,31,67000,172051,6500,6,
74,35,18000,475040,6701,6,
199,39,170000,172070,6701,6,
50,50,398000,119041,6702,6,
42,56,0,119XXX,3702,6,
63,52,36000,49909X,3701,6,
58,47,60000,414010,6400,6,
194,61,80000,172070,6500,6,
108,62,40000,119XXX,6602,6,
61,67,398000,119XXX,3701,6,
114,52,36000,113051,6200,6,
55,54,35000,414010,6701,6,
41,36,108000,119XXX,6601,6,
59,30,60000,119XXX,3702,6,
58,49,98000,119041,6701,6,
98,34,36400,119XXX,3701,6,
115,55,120000,172051,6602,6,
132,64,0,119XXX,6601,6,
72,29,15000,1940YY,6701,6,
219,43,107000,49904X,6500,6,
44,48,0,514041,6601,6,
47,32,80000,119XXX,6702,6,
83,54,52000,119XXX,6500,6,
67,56,113000,414010,3701,6,
272,75,0,1721YY,3702,6,
49,80,0,471011,6701,6,
137,33,26000,49909X,6500,6,
83,27,65000,113051,6602,6,
66,50,0,1721YY,6601,6,
5,19,8000,1721YY,3702,6,
101,23,17000,514041,6701,6,
18,30,40000,49904X,3701,6,
48,44,90000,119XXX,6500,6,
218,60,64000,113051,6400,6,
91,60,160000,414010,6500,6,
37,54,100000,1721YY,6500,6,
48,35,54000,119XXX,6601,6,
257,45,0,119XXX,6400,6,
73,54,28000,414010,6601,6,
91,29,120000,1721YY,6702,6,
90,48,165000,119041,6400,6,
50,48,77000,119XXX,6500,6,
67,47,0,119XXX,6601,6,
70,40,0,119XXX,6602,6,
105,39,38000,471011,3701,6,
51,54,132000,119XXX,6400,6,
28,57,60000,119XXX,6601,6,
124,55,91000,119041,6500,6,
83,37,105000,119XXX,6500,6,
33,66,28500,172051,3701,6,
355,48,110000,4750XX,6601,6,
38,46,115000,1721YY,6601,6,
87,39,196000,414010,6300,6,
97,59,38000,514041,6602,6,
57,58,50000,414010,6601,6,
301,28,400,414010,6200,6,
112,35,22000,113071,3702,6,
64,27,27000,172051,3701,6,
274,57,22500,414010,6400,6,
119,37,120000,119XXX,6702,6,
117,29,83000,172051,3701,6,
103,31,50000,1721YY,3701,6,
107,57,106000,1721YY,3702,6,
44,57,398000,119XXX,6602,6,
135,41,28000,119XXX,6701,6,
65,46,61000,471011,6400,6,
44,65,2500,119XXX,6702,6,
130,51,150000,119041,6500,6,
27,48,398000,119XXX,6602,6,
41,54,0,119XXX,6602,6,
66,44,398000,119XXX,6602,6,
45,37,110000,119XXX,6702,6,
168,45,0,119XXX,6400,6,
74,59,88000,172070,6701,6,
454,53,68000,119XXX,6602,6,
65,54,100000,1721YY,6200,6,
82,46,0,414010,3702,6,
64,41,150000,414010,6300,6,
59,60,17400,119XXX,3702,6,
57,60,67000,414010,3701,6,
65,45,398000,414010,6300,6,
85,43,40000,414010,6200,6,
25,59,90000,1721YY,6601,6,
118,35,74000,119XXX,6300,6,
53,54,117000,119XXX,6602,6,
102,24,40000,172070,6702,6,
97,32,50000,514041,6200,6,
82,59,90000,414010,3702,6,
42,51,76000,113071,6200,6,
107,24,40000,414010,6300,6,
68,40,2000,119XXX,3702,6,
82,39,110000,172051,6300,6,
60,71,0,514041,6200,6,
81,28,80000,1721YY,6400,6,
41,52,77000,119XXX,6500,6,
135,64,118000,172051,6400,6,
74,69,0,172051,6500,6,
58,57,24000,471011,6702,6,
52,68,0,119XXX,6300,6,
62,72,0,1721YY,6500,6,
218,38,20000,119XXX,6601,6,
65,66,0,119XXX,6702,6,
124,60,0,172070,6400,6,
36,45,110000,1721XX,6602,6,
151,30,56000,414010,6602,6,
51,47,0,119XXX,6702,6,
72,32,110000,119XXX,6602,6,
56,63,30000,1940YY,3702,6,
99,35,25000,119XXX,6702,6,
44,33,64000,1940YY,6500,6,
64,52,92000,1721YY,6500,6,
50,50,72000,119XXX,6500,6,
110,63,160000,414010,6500,6,
51,46,150000,414010,6602,6,
191,32,40000,414010,6701,6,
90,26,40000,172070,6602,6,
68,27,11000,119XXX,6400,6,
112,49,54000,471011,6701,6,
150,19,8000,414010,6200,6,
154,49,398000,414010,6500,6,
29,55,65000,172051,6701,6,
41,61,0,172141,6701,6,
65,35,79000,119XXX,6702,6,
130,36,75000,172051,3702,6,
77,54,0,119XXX,6602,6,
55,63,180000,119XXX,6400,6,
88,53,72000,113051,6701,6,
111,29,90000,119XXX,6602,6,
213,57,0,119XXX,3701,6,
118,38,20000,414010,6602,6,
50,53,170000,119XXX,6500,6,
60,55,0,471011,6400,6,
46,66,0,471011,6601,6,
46,74,43000,113071,6300,6,
49,61,120000,1721YY,6602,6,
10,52,72000,1940YY,6601,6,
31,60,67000,471011,6300,6,
90,49,91000,172051,6500,6,
140,48,118000,119XXX,6500,6,
97,49,104000,119XXX,6701,6,
76,45,124000,471011,6400,6,
68,56,0,514041,3702,6,
101,51,85000,414010,6500,6,
72,47,120000,119XXX,6602,6,
151,61,0,519020,6200,6,
103,54,100000,119XXX,6702,6,
159,36,0,119XXX,6701,6,
23,32,0,472211,3702,6,
36,64,0,119XXX,6702,6,
60,56,96000,119XXX,6602,6,
128,51,75000,119XXX,6602,6,
90,56,103000,172070,6701,6,
91,36,38000,119XXX,6702,6,
62,55,90000,172051,6400,6,
59,54,125000,1721YY,6400,6,
81,49,0,471011,6601,6,
74,43,50000,119XXX,6601,6,
96,63,205000,172070,6500,6,
43,66,109000,119XXX,6400,6,
176,48,1800,119XXX,6200,6,
39,56,94000,518010,6602,6,
218,51,90000,1721YY,3701,6,
91,51,0,119XXX,6200,6,
50,50,68000,471011,6400,6,
96,63,0,414010,3701,6,
22,49,235000,414010,6602,6,
66,57,135000,414010,6701,6,
111,58,120000,119XXX,6701,6,
59,51,140000,119XXX,6300,6,
70,58,150000,119041,6702,6,
87,52,10000,119XXX,3701,6,
60,49,90000,119XXX,3702,6,
131,46,84000,119XXX,6602,6,
71,55,12500,414010,6400,6,
150,41,190000,119XXX,6702,6,
51,37,140000,119XXX,6400,6,
133,21,12000,172051,3702,6,
30,49,20000,119XXX,6500,6,
97,35,57000,119XXX,6602,6,
234,24,24000,49904X,6601,6,
177,52,19400,519020,6601,6,
67,59,210000,172070,6702,6,
69,62,398000,119XXX,6500,6,
327,25,30000,471011,6200,6,
79,47,120000,471011,6602,6,
81,40,0,119XXX,6300,6,
15,57,37400,471011,6701,6,
316,52,0,471011,3701,6,
21,38,0,414010,6701,6,
25,70,100000,119XXX,6701,6,
74,72,0,119XXX,6701,6,
57,51,0,119XXX,6602,6,
48,53,53000,49904X,6300,6,
22,48,75000,471011,3701,6,
102,54,170000,119041,6500,6,
57,50,45000,471011,6500,6,
45,54,175000,172051,6602,6,
70,54,170000,414010,6300,6,
71,65,170,119XXX,6702,6,
135,28,41000,414010,3701,6,
52,80,0,1940YY,6601,6,
108,63,0,471011,3701,6,
70,67,63000,119XXX,6701,6,
330,47,105000,172141,6602,6,
108,45,80000,1721YY,6701,6,
66,78,0,119XXX,6702,6,
57,78,0,172070,6702,6,
60,54,130000,119XXX,6702,6,
162,40,0,119XXX,6500,6,
81,53,35000,471011,6602,6,
255,61,0,471011,6602,6,
143,48,130000,119XXX,3701,6,
61,48,135000,119XXX,6701,6,
58,44,175000,514041,6400,6,
111,64,91000,1721YY,6602,6,
35,54,60000,119XXX,6701,6,
109,52,85000,514041,6300,6,
73,63,42000,119XXX,6200,6,
81,50,70000,471011,3702,6,
75,57,70000,49909X,6701,6,
29,46,90000,414010,6601,6,
73,73,0,471011,6400,6,
85,62,120000,119XXX,6602,6,
150,60,70000,119XXX,6602,6,
42,23,50000,113051,6500,6,
59,25,60000,119XXX,6500,6,
80,52,127000,119XXX,3702,6,
89,59,0,119XXX,3701,6,
77,30,50000,414010,6500,6,
134,19,150,1940YY,6702,6,
27,70,398000,119XXX,6702,6,
63,61,0,119XXX,6500,6,
88,41,190000,119041,6702,6,
103,65,142000,119XXX,6500,6,
55,61,65000,47XXXX,6200,6,
76,43,0,471011,6400,6,
84,50,75000,471011,6701,6,
150,39,40000,113051,3701,6,
56,52,22000,414010,6702,6,
102,30,160000,119XXX,6400,6,
44,25,0,119XXX,6702,6,
60,57,398000,119XXX,6602,6,
93,40,43000,414010,6400,6,
35,56,0,471011,6601,6,
80,60,0,119XXX,6200,6,
49,39,86000,172141,3702,6,
69,40,138000,119XXX,6500,6,
60,40,96000,113051,6500,6,
108,40,78000,119XXX,6400,6,
35,42,0,119XXX,6500,6,
54,66,87000,119XXX,6702,6,
129,58,95000,471011,6602,6,
59,56,0,119XXX,6300,6,
138,50,78000,119041,6300,6,
79,81,12000,414010,6602,6,
62,44,120000,1721YY,6400,6,
83,58,60000,414010,3702,6,
180,58,80000,172141,6500,6,
76,54,48000,119XXX,6200,6,
69,22,15000,119XXX,6200,6,
57,50,225000,119XXX,6702,6,
171,26,20000,49909X,6200,6,
204,52,0,119XXX,6702,6,
17,60,0,119XXX,6300,6,
57,43,94000,414010,6602,6,
56,50,95000,1721YY,6702,6,
40,40,96000,172070,6701,6,
105,46,113000,119041,3702,6,
50,27,35000,119XXX,6500,6,
77,54,80000,1940YY,6500,6,
190,30,0,119XXX,6601,6,
71,47,50000,1721YY,6702,6,
73,31,25000,519010,6701,6
