PWGTP,AGEP,WAGP,SOCP,PUMA,ST,
32,51,120000,1721YY,11103,6,
68,63,0,119XXX,11101,6,
107,46,100000,1721YY,11102,6,
53,41,40000,119XXX,11102,6,
184,49,40000,414010,11101,6,
135,29,30000,172051,7901,6,
512,27,13500,519020,11104,6,
70,37,65000,119XXX,11102,6,
25,50,455000,119XXX,8302,6,
61,31,66000,119XXX,11101,6,
89,59,0,119XXX,7901,6,
99,46,0,192040,8303,6,
95,36,65000,119XXX,11103,6,
109,52,0,414010,11102,6,
28,37,41900,119XXX,8302,6,
50,31,11200,119XXX,8301,6,
64,51,82000,414010,11101,6,
128,21,6900,119XXX,11101,6,
73,40,150000,119XXX,11101,6,
54,44,0,119XXX,8303,6,
90,34,50000,1721YY,8303,6,
47,69,0,1721YY,7901,6,
159,31,80000,4750XX,11103,6,
56,53,235000,414010,11102,6,
117,35,50000,49904X,8302,6,
144,32,40000,119XXX,8302,6,
58,54,85000,172141,11102,6,
126,51,120000,1721YY,11104,6,
32,61,200000,119XXX,11102,6,
20,57,0,49904X,7902,6,
60,49,88000,414010,11106,6,
44,52,0,471011,11105,6,
33,50,250000,471011,11106,6,
11,64,0,471011,8302,6,
111,31,90000,119XXX,11101,6,
118,40,95000,113051,11101,6,
119,34,35000,4990XX,11102,6,
103,63,105000,1721YY,7901,6,
35,54,0,4990XX,11102,6,
40,36,25000,414010,11101,6,
101,31,77000,471011,11106,6,
171,55,85000,119XXX,11104,6,
93,25,35000,172141,8303,6,
94,43,80000,119XXX,11103,6,
120,27,115000,172070,8301,6,
81,34,83000,119XXX,11102,6,
37,33,70000,172141,7901,6,
70,51,60000,119XXX,11101,6,
67,41,0,4990XX,11101,6,
64,47,100000,113051,11101,6,
240,26,0,172051,11102,6,
121,53,0,4990XX,11102,6,
44,49,25000,119XXX,11103,6,
49,56,32000,414010,7901,6,
110,50,0,119XXX,8303,6,
102,46,107000,119XXX,11101,6,
62,52,25000,1721YY,11104,6,
81,29,60000,414010,11106,6,
73,43,40000,113051,11103,6,
94,59,0,49904X,8303,6,
56,28,100000,414010,8301,6,
114,64,140000,1721YY,8301,6,
89,43,100000,119XXX,11102,6,
103,66,150000,119XXX,11101,6,
49,68,35000,172051,11106,6,
66,65,60000,119XXX,8303,6,
82,45,60000,514041,11106,6,
68,28,30000,414010,7901,6,
61,56,49400,119XXX,11102,6,
60,60,73000,1721YY,11102,6,
76,50,0,119XXX,8303,6,
86,27,15000,514041,11103,6,
54,34,0,119XXX,8302,6,
39,58,90000,192040,11104,6,
142,43,0,49904X,7902,6,
126,54,0,119XXX,11102,6,
118,61,0,119XXX,11106,6,
69,62,98000,119XXX,11104,6,
186,44,0,414010,8303,6,
99,41,110000,119XXX,11102,6,
420,39,65000,172141,11103,6,
100,49,150000,119XXX,7902,6,
64,40,70000,475040,8301,6,
66,53,0,47XXXX,11101,6,
38,84,15000,514041,11101,6,
61,34,25000,472211,11103,6,
71,43,200000,119XXX,11102,6,
302,45,0,119XXX,11102,6,
77,69,44200,119XXX,8303,6,
109,24,30700,119XXX,11102,6,
172,32,28000,113051,11102,6,
59,34,46800,113071,8302,6,
158,72,0,172070,7901,6,
96,39,36000,414010,8301,6,
80,68,0,471011,11103,6,
64,48,0,4990XX,11105,6,
109,56,32000,414010,11101,6,
62,43,20000,119XXX,8303,6,
35,60,0,113051,11102,6,
127,41,80000,471011,11103,6,
150,49,0,414010,11103,6,
101,48,85000,414010,11105,6,
143,28,78000,119XXX,11101,6,
64,23,2400,471011,8302,6,
67,41,120000,172070,8303,6,
243,34,50000,4750XX,8301,6,
121,56,45000,4990XX,7902,6,
71,35,38000,119XXX,11104,6,
59,50,175000,1721YY,8303,6,
255,62,0,119XXX,11102,6,
66,43,0,414010,11101,6,
61,62,0,472211,7902,6,
162,42,0,119XXX,11106,6,
125,53,0,119XXX,8302,6,
119,43,0,119XXX,11102,6,
91,40,190000,119041,11102,6,
206,46,125000,414010,7902,6,
93,57,40000,514041,11106,6,
33,56,83000,119XXX,11102,6,
43,78,17500,414010,7901,6,
124,20,5000,119XXX,8303,6,
85,53,80000,119XXX,11101,6,
86,39,48000,119XXX,8302,6,
80,56,60000,414010,7902,6,
98,59,80000,414010,11102,6,
204,35,90000,119XXX,11101,6,
55,68,100000,119XXX,11105,6,
213,33,51000,119XXX,7902,6,
110,56,120000,1721YY,11106,6,
55,32,32000,414010,8303,6,
81,35,85000,119XXX,8301,6,
56,58,0,119XXX,8303,6,
65,59,0,119XXX,8303,6,
86,54,45000,471011,7902,6,
24,31,8000,49904X,8302,6,
115,35,34200,119XXX,11103,6,
40,31,94000,119XXX,7901,6,
69,42,50000,119XXX,8303,6,
67,44,120000,414010,8303,6,
56,75,0,414010,11102,6,
61,55,50000,414010,11101,6,
56,43,60000,119XXX,11102,6,
89,53,156000,172051,8303,6,
34,54,105000,414010,11101,6,
71,68,0,119XXX,11101,6,
79,24,50000,475021,7902,6,
57,54,13600,119XXX,8301,6,
86,54,60000,514041,11104,6,
136,25,35000,519020,11106,6,
140,62,20000,414010,11105,6,
54,77,0,119XXX,8301,6,
66,49,13000,519020,11103,6,
61,44,13000,519020,11103,6,
74,45,70000,514041,11102,6,
186,60,40000,471011,11105,6,
50,71,455000,119XXX,8303,6,
97,36,120000,119041,8303,6,
270,35,65000,475021,7901,6,
44,41,12800,471011,11103,6,
68,24,62000,119XXX,8302,6,
70,34,59000,119XXX,11104,6,
231,51,63000,519010,7902,6,
114,19,3000,1721YY,11102,6,
115,57,19500,172141,11101,6,
59,61,144000,119041,11102,6,
94,51,455000,119XXX,11102,6,
57,65,0,119XXX,7901,6,
131,50,44400,119XXX,11104,6,
60,65,0,119XXX,8303,6,
79,42,56000,49904X,8302,6,
64,53,20000,119XXX,8303,6,
54,65,0,119XXX,8301,6,
35,50,140000,119XXX,11102,6,
41,54,148000,172070,8303,6,
30,61,55000,414010,7902,6,
51,43,120000,119XXX,11103,6,
74,65,65000,414010,7902,6,
180,42,53000,471011,11101,6,
114,61,137000,119XXX,11102,6,
80,35,77000,1721YY,11106,6,
81,58,98000,119XXX,11101,6,
42,46,78000,414010,8301,6,
31,71,0,119XXX,11106,6,
58,50,180000,119XXX,11104,6,
66,32,30000,514041,7901,6,
117,38,35000,514041,7901,6,
69,59,89000,1721YY,8303,6,
42,49,155000,1721YY,11106,6,
34,53,80000,1721YY,11106,6,
102,61,17000,414010,8303,6,
56,43,90000,119XXX,11103,6,
61,56,205000,172070,8303,6,
37,62,6000,471011,7901,6,
66,47,47400,119XXX,11102,6,
74,47,140000,119041,11106,6,
105,52,455000,119XXX,11102,6,
62,60,200000,119XXX,8301,6,
99,65,72000,172141,8303,6,
269,41,75000,119XXX,8301,6,
69,59,125000,1721YY,11102,6,
80,67,108000,119XXX,11101,6,
68,56,0,119XXX,11106,6,
31,26,24000,414010,11103,6,
175,36,57000,414010,11106,6,
38,60,50000,414010,11106,6,
89,58,60000,471011,7901,6,
62,29,3000,519010,8302,6,
108,43,0,119XXX,11102,6,
64,34,30000,113051,11101,6,
31,41,100000,414010,11105,6,
283,28,40000,119XXX,8303,6,
54,59,70000,471011,11102,6,
112,60,0,119XXX,7902,6,
111,59,0,119XXX,7902,6,
371,26,10000,414010,11101,6,
96,75,0,4990XX,7901,6,
62,34,115000,119XXX,8301,6,
114,75,17500,119XXX,7901,6,
35,61,33300,113051,11104,6,
63,30,70000,1721YY,11101,6,
65,62,0,49904X,11101,6,
361,25,13800,519020,11105,6,
76,67,0,471011,7902,6,
130,44,80000,471011,7902,6,
65,60,0,119XXX,11105,6,
102,55,90000,119XXX,11106,6,
27,29,48000,113071,11106,6,
66,65,0,119XXX,11102,6,
190,60,85000,119XXX,11106,6,
56,61,55000,414010,11106,6,
62,39,250000,172051,8303,6,
99,62,108000,1721YY,11103,6,
70,69,0,119XXX,11106,6,
101,29,90000,1721YY,11101,6,
30,43,25000,119XXX,8302,6,
64,42,65000,4990XX,11103,6,
59,69,98000,172141,8303,6,
95,59,28000,119XXX,7902,6,
148,40,28000,4750YY,7902,6,
126,42,200000,119041,8303,6,
21,62,150000,119XXX,8302,6,
67,84,0,119XXX,7901,6,
352,64,95000,119XXX,8302,6,
105,48,0,119XXX,11103,6,
80,57,85000,172051,8301,6,
101,66,0,518090,8303,6,
104,59,25000,414010,11104,6,
64,42,0,119XXX,11101,6,
59,59,200000,414010,8301,6,
58,59,24000,414010,8301,6,
47,31,1800,4990XX,8301,6,
39,52,80000,119XXX,11106,6,
10,66,0,119XXX,8302,6,
73,25,54000,172051,7901,6,
65,26,80000,519010,7901,6,
159,48,40000,119XXX,11103,6,
65,30,50000,119XXX,11102,6,
38,49,0,119XXX,11102,6,
125,64,55000,475040,8301,6,
108,68,125000,119XXX,8302,6,
62,49,225000,119XXX,11101,6,
18,45,55000,471011,8302,6,
92,48,455000,119XXX,11102,6,
59,61,85000,119XXX,11105,6,
61,59,12000,119XXX,11105,6,
222,53,50000,49904X,8303,6,
61,33,120000,119XXX,11101,6,
63,58,107000,1721YY,8303,6,
45,39,0,119XXX,11105,6,
162,30,165000,471011,11101,6,
255,42,56000,119XXX,11104,6,
111,44,200000,119XXX,11102,6,
60,32,29000,113071,7901,6,
37,56,200000,172141,11102,6,
449,55,56000,414010,11102,6,
225,54,80000,172070,8303,6,
109,30,85000,1721YY,11106,6,
142,29,79000,172051,11106,6,
37,49,46800,119XXX,11103,6,
63,30,79000,172141,8303,6,
83,57,155000,119XXX,7901,6,
386,22,25800,414010,11106,6,
162,21,8000,519010,7901,6,
105,19,4000,1721YY,7901,6,
223,45,30000,4990XX,8303,6,
63,36,180000,119XXX,11102,6,
44,49,48000,119XXX,8302,6,
50,51,66000,471011,7901,6,
205,36,140000,475040,11105,6,
66,67,174000,119XXX,11102,6,
103,59,0,414010,8303,6,
102,64,60000,119XXX,11102,6,
98,62,83000,172051,7901,6,
68,46,150000,119XXX,8303,6,
40,59,86000,119XXX,11103,6,
96,46,0,471011,7902,6,
43,54,0,119XXX,7901,6,
62,56,455000,414010,8303,6,
59,51,27000,514041,11105,6,
52,36,49000,119XXX,8302,6,
45,71,0,518090,8301,6,
32,69,45000,1721YY,8302,6,
40,47,455000,119XXX,11106,6,
104,63,90000,1721XX,7902,6,
30,56,0,119XXX,7902,6,
103,55,86000,172070,11104,6,
74,34,15000,514041,11101,6,
104,59,0,172051,11106,6,
126,55,120000,119XXX,11101,6,
83,57,7000,4990XX,11101,6,
3,56,14500,119XXX,11102,6,
316,25,20000,1721YY,8301,6,
64,31,80000,119XXX,11106,6,
117,37,37000,47XXXX,7902,6,
34,42,54000,471011,11106,6,
65,54,84000,113051,8301,6,
69,45,0,119XXX,11105,6,
148,51,90000,414010,8301,6,
63,40,144000,119XXX,8303,6,
101,59,36000,47XXXX,7902,6,
91,61,120000,1721YY,11106,6,
67,59,100000,172051,8302,6,
42,57,63000,119XXX,11106,6,
124,63,35000,414010,11101,6,
71,27,25000,119XXX,8303,6,
103,49,30000,47XXXX,11103,6,
89,62,0,4990XX,11104,6,
66,58,70000,119XXX,11101,6,
105,37,86000,172051,11104,6,
72,53,100000,1721YY,11101,6,
356,50,165000,119XXX,7901,6,
106,57,0,1721YY,11103,6,
57,81,0,1721XX,8303,6,
48,61,14500,119XXX,8303,6,
178,58,30000,471011,11105,6,
95,49,120000,414010,11102,6,
100,26,67000,172141,7901,6,
69,54,105000,172051,7901,6,
126,46,99000,1721YY,11104,6,
55,39,29200,414010,8301,6,
36,63,200000,1721YY,11105,6,
22,59,455000,119XXX,8302,6,
73,54,22000,119XXX,11106,6,
77,27,68000,172070,11105,6,
77,66,80000,4990XX,11102,6,
103,63,45000,514041,8302,6,
325,30,52000,119XXX,11104,6,
53,59,120000,119XXX,8303,6,
110,38,95000,1721YY,11103,6,
66,73,17000,119XXX,7901,6,
128,40,200000,119XXX,11102,6,
54,37,2400,119XXX,11103,6,
178,63,115000,192040,11104,6,
95,64,110000,414010,11103,6,
39,56,0,113051,11102,6,
81,43,120000,1721YY,11106,6,
83,70,0,119XXX,11103,6,
106,59,85000,192040,7902,6,
98,57,78000,514041,7901,6,
122,58,114000,119XXX,11105,6,
126,40,150000,119XXX,11102,6,
101,46,100000,172051,11102,6,
105,37,120000,119XXX,8303,6,
121,39,83000,113051,11105,6,
3,56,14500,119XXX,11105,6,
71,40,50000,119XXX,11104,6,
126,42,140000,119XXX,11104,6,
130,53,0,414010,11106,6,
61,65,0,518090,11101,6,
73,27,41600,514041,11101,6,
75,51,40000,119XXX,8301,6,
60,63,28000,119XXX,11106,6,
92,61,165000,414010,7902,6,
104,28,90000,1721YY,11104,6,
43,59,0,4990XX,8303,6,
55,22,4000,1721YY,7901,6,
629,41,35000,119XXX,7901,6,
77,59,76000,119XXX,8303,6,
33,60,455000,119041,11106,6,
101,48,65000,414010,11104,6,
350,39,50000,1721YY,11104,6,
126,36,90000,471011,7901,6,
70,74,40000,119XXX,8303,6,
69,29,55000,119XXX,7901,6,
107,54,250000,119XXX,11101,6,
31,58,52000,518090,7902,6,
60,66,127000,119XXX,11101,6,
89,69,0,119XXX,8303,6,
110,66,0,119XXX,8303,6,
83,51,195000,1721YY,11102,6,
75,37,109000,414010,11102,6,
68,49,180000,119XXX,11101,6,
161,58,169000,119XXX,7902,6,
67,37,72000,172051,7901,6,
93,55,0,1721XX,11102,6,
125,54,100000,119XXX,11102,6,
120,53,0,514041,8302,6,
124,44,47800,471011,8302,6,
147,46,50000,119XXX,11103,6,
78,71,0,119XXX,7901,6,
146,46,48000,518090,11105,6,
102,56,14500,119XXX,11104,6,
116,55,48000,119XXX,7902,6,
205,28,30000,414010,11101,6,
80,37,69000,514041,7902,6,
208,29,22000,113071,8302,6,
66,65,50000,172070,8303,6,
120,48,44000,514041,8301,6,
107,45,36000,4990XX,11104,6,
63,50,48000,414010,8301,6,
76,56,126000,119XXX,8301,6,
44,56,50000,119XXX,11102,6,
68,44,22000,414010,11101,6,
56,34,114000,414010,8303,6,
66,34,96000,119XXX,8303,6,
108,43,130000,414010,11103,6,
81,30,24000,119XXX,11104,6,
36,27,65000,119XXX,11103,6,
89,53,116000,1721YY,11103,6,
102,54,80000,192040,7901,6,
83,28,0,49904X,11104,6,
59,61,67000,414010,11104,6,
80,60,100000,1721YY,11103,6,
138,22,20000,414010,11106,6,
65,54,26000,471011,8301,6,
63,55,0,414010,11106,6,
78,29,100000,172070,8302,6,
63,30,64000,172070,11104,6,
39,47,110000,1721YY,11103,6,
40,79,0,471011,11105,6,
53,56,120000,1721YY,11102,6,
63,55,0,119XXX,11104,6,
47,46,455000,119XXX,11102,6,
109,56,120000,119XXX,11102,6,
103,68,25000,119XXX,11106,6,
122,26,8000,119XXX,8303,6,
148,78,0,119XXX,7902,6,
94,59,106000,119XXX,11105,6,
76,49,80000,471011,11106,6,
111,52,115000,1721YY,11106,6,
118,42,12200,119XXX,11106,6,
80,48,90000,119XXX,8303,6,
368,49,0,119XXX,7902,6,
56,62,0,119XXX,7901,6,
82,42,0,119XXX,7901,6,
122,61,0,1721YY,8303,6,
38,61,0,119XXX,11106,6,
61,63,0,119XXX,7902,6,
57,67,0,119XXX,11101,6,
149,38,24000,119XXX,11105,6,
77,57,43000,119XXX,8303,6,
59,18,2700,519020,7901,6,
59,33,150000,414010,11106,6,
201,27,75000,172051,11102,6,
98,42,60000,119XXX,8302,6,
80,43,0,119XXX,8302,6,
77,44,116000,119XXX,11104,6,
87,34,30000,119XXX,8303,6,
199,21,0,4990XX,11106,6,
234,33,100000,119XXX,8302,6,
238,50,18000,119XXX,11105,6,
131,33,59000,119XXX,11102,6,
32,34,70000,471011,11106,6,
61,94,56000,414010,8303,6,
64,62,65000,192040,11104,6,
68,55,40000,119XXX,11104,6,
51,56,85000,192040,7901,6,
34,36,7000,119XXX,8303,6,
57,26,119000,1721XX,8302,6,
66,80,0,119XXX,8303,6,
76,72,0,119041,7901,6,
366,33,65000,119XXX,11102,6,
362,32,75000,119XXX,11102,6,
41,35,0,471011,8302,6,
219,36,62000,414010,8301,6,
94,57,225000,119XXX,11102,6,
128,25,90000,172070,11102,6,
122,49,118000,1721YY,11102,6,
61,61,131000,119XXX,8303,6,
61,48,125000,4990XX,11101,6,
27,60,68000,119XXX,11106,6,
64,55,90000,172051,11106,6,
158,51,105000,113051,11105,6,
66,61,90000,119XXX,11101,6,
73,34,20000,414010,11101,6,
97,50,140000,172051,11103,6,
59,60,182000,119XXX,11105,6,
65,60,72000,172051,11101,6,
109,56,250000,119XXX,11102,6,
155,74,55000,514041,8301,6,
62,65,127000,119XXX,11101,6,
28,56,14500,119XXX,11104,6,
71,59,210000,1721XX,8301,6,
65,52,83000,119041,7902,6,
65,62,130000,1721YY,11102,6,
84,34,23000,514041,11103,6,
60,42,165000,119XXX,8303,6,
62,40,20000,119XXX,8303,6,
56,49,125000,119XXX,11102,6,
98,33,15000,192040,8303,6,
34,67,121000,471011,8303,6,
100,60,250000,119XXX,8302,6,
78,20,4100,414010,7901,6,
109,65,50000,119XXX,11101,6,
86,30,75000,172141,11106,6,
236,38,0,119XXX,11106,6,
220,35,0,119XXX,11106,6,
81,39,140000,119XXX,11105,6,
102,56,70000,471011,7902,6,
53,63,0,414010,7901,6,
83,30,28000,119XXX,7902,6,
72,72,0,414010,11102,6,
65,59,125000,119XXX,8301,6,
112,36,10000,472211,7902,6,
94,75,0,119XXX,11101,6,
56,57,67000,414010,11104,6,
92,44,0,1721YY,11102,6,
67,33,100000,119XXX,8302,6,
26,35,54000,119XXX,8302,6,
197,58,0,119XXX,7902,6,
80,53,40000,119041,7901,6,
51,24,12000,172141,11101,6,
99,45,80000,414010,11104,6,
72,33,68000,113051,8302,6,
68,52,80000,519010,11106,6,
86,61,0,119XXX,7902,6,
78,34,4400,414010,11106,6,
51,31,96000,119041,11101,6,
89,29,87000,119XXX,11101,6
