PWGTP,AGEP,WAGP,SOCP,PUMA,ST,
20,50,242000,1721XX,7901,6,
24,58,150000,471011,7901,6,
22,47,20000,4990XX,8301,6,
11,31,120000,119041,8303,6,
18,66,72000,471011,7902,6,
35,65,57000,4990XX,8302,6,
41,37,75000,172141,11101,6,
13,30,34000,472211,7902,6,
15,66,118000,1721YY,11103,6,
13,36,0,414010,11102,6,
9,30,110000,172070,8303,6,
16,71,0,1721YY,11101,6,
36,60,4800,1940YY,7902,6,
8,55,128000,1721YY,11106,6,
12,26,58000,414010,11106,6,
16,28,30000,4990XX,7901,6,
13,31,0,4990XX,11101,6,
21,42,27000,519020,11103,6,
22,26,58000,472211,11104,6,
12,78,0,119041,11102,6,
16,72,69000,1721YY,11101,6,
18,54,10000,4990XX,7901,6,
25,42,60000,471011,8303,6,
13,51,190000,1721YY,8303,6,
14,24,65000,518010,8301,6,
8,77,0,414010,11103,6,
25,52,49000,471011,7901,6,
15,58,110000,119041,8303,6,
14,70,94000,1721YY,11106,6,
12,56,300,49904X,8303,6,
8,18,0,471011,8303,6,
13,65,93000,1721YY,11106,6,
18,66,110000,172051,11106,6,
13,56,30000,414010,11102,6,
45,43,25000,49904X,8301,6,
13,48,77000,49904X,11106,6,
9,59,150000,1721YY,8302,6,
19,57,40000,414010,8302,6,
22,44,80000,514041,11104,6,
14,53,65000,414010,8301,6,
17,43,86000,172070,8302,6,
61,73,8200,414010,7901,6,
35,39,49000,172141,11101,6,
7,24,12000,414010,8302,6,
18,69,224000,414010,8303,6,
22,58,100000,514041,8303,6,
10,28,70000,471011,11105,6,
20,56,0,471011,11103,6,
20,41,72000,1721YY,11106,6,
24,50,110000,414010,11102,6,
21,50,157000,1721YY,11102,6,
11,55,200000,1721YY,11102,6,
7,57,0,172070,11105,6,
15,46,170000,172070,11104,6,
12,56,57000,414010,7901,6,
7,24,20000,414010,11106,6,
13,40,50000,113071,11101,6,
14,69,0,1721YY,11102,6,
14,55,149000,172070,7901,6,
31,49,0,414010,11102,6,
13,63,61000,1721YY,8303,6,
22,64,5400,471011,11102,6,
13,62,84000,471011,11106,6,
15,45,90000,172051,8303,6,
36,34,55000,471011,8301,6,
46,48,0,414010,8301,6,
12,23,40000,1721YY,11104,6,
26,61,118000,1721YY,8302,6,
9,54,180000,172070,11106,6,
12,63,73000,172141,11101,6,
12,37,50000,514041,11104,6,
23,55,16000,471011,11102,6,
11,55,24000,172051,7901,6,
9,38,56000,1940YY,11106,6,
17,28,20000,514041,11102,6,
16,49,65000,172141,11106,6,
16,34,60000,414010,11105,6,
8,38,35000,414010,11106,6,
15,58,125000,1721YY,11106,6,
24,67,25400,414010,11105,6,
14,20,0,4990XX,7902,6,
14,42,132000,1721YY,7901,6,
8,68,30000,414010,11106,6,
26,40,50000,471011,8302,6,
31,52,126000,1721YY,7902,6,
11,53,125000,172141,8303,6,
14,71,54000,514041,11106,6,
12,62,0,472211,7902,6,
19,40,190000,119041,11102,6,
44,46,125000,414010,7902,6,
18,57,40000,514041,11106,6,
9,78,17500,414010,7901,6,
18,56,60000,414010,7902,6,
20,59,80000,414010,11102,6,
22,56,120000,1721YY,11106,6,
22,40,55000,1940YY,7901,6,
10,32,32000,414010,8303,6,
19,54,45000,471011,7902,6,
5,31,8000,49904X,8302,6,
14,44,120000,414010,8303,6,
11,75,0,414010,11102,6,
11,55,50000,414010,11101,6,
18,53,156000,172051,8303,6,
8,54,105000,414010,11101,6,
15,54,60000,514041,11104,6,
34,25,35000,519020,11106,6,
28,62,20000,414010,11105,6,
15,49,13000,519020,11103,6,
11,44,13000,519020,11103,6,
12,45,70000,514041,11102,6,
29,60,40000,471011,11105,6,
20,36,120000,119041,8303,6,
8,41,12800,471011,11103,6,
46,51,63000,519010,7902,6,
27,19,3000,1721YY,11102,6,
23,57,19500,172141,11101,6,
13,61,144000,119041,11102,6,
18,42,56000,49904X,8302,6,
6,54,148000,172070,8303,6,
7,61,55000,414010,7902,6,
16,65,65000,414010,7902,6,
35,42,53000,471011,11101,6,
15,35,77000,1721YY,11106,6,
8,46,78000,414010,8301,6,
14,32,30000,514041,7901,6,
22,38,35000,514041,7901,6,
13,59,89000,1721YY,8303,6,
12,49,155000,1721YY,11106,6,
8,53,80000,1721YY,11106,6,
24,61,17000,414010,8303,6,
12,56,205000,172070,8303,6,
8,62,6000,471011,7901,6,
20,47,140000,119041,11106,6,
20,65,72000,172141,8303,6,
13,59,125000,1721YY,11102,6,
7,26,24000,414010,11103,6,
34,36,57000,414010,11106,6,
7,60,50000,414010,11106,6,
20,58,60000,471011,7901,6,
14,29,3000,519010,8302,6,
14,34,30000,113051,11101,6,
6,41,100000,414010,11105,6,
12,59,70000,471011,11102,6,
91,26,10000,414010,11101,6,
18,75,0,4990XX,7901,6,
7,61,33300,113051,11104,6,
12,30,70000,1721YY,11101,6,
12,62,0,49904X,11101,6,
76,25,13800,519020,11105,6,
15,67,0,471011,7902,6,
26,44,80000,471011,7902,6,
6,29,48000,113071,11106,6,
11,61,55000,414010,11106,6,
13,39,250000,172051,8303,6,
20,62,108000,1721YY,11103,6,
13,29,90000,1721YY,11101,6,
12,42,65000,4990XX,11103,6,
12,69,98000,172141,8303,6,
26,40,28000,4750YY,7902,6,
27,42,200000,119041,8303,6,
16,57,85000,172051,8301,6,
21,66,0,518090,8303,6,
19,59,25000,414010,11104,6,
12,59,200000,414010,8301,6,
13,59,24000,414010,8301,6,
13,31,1800,4990XX,8301,6,
16,25,54000,172051,7901,6,
13,26,80000,519010,7901,6,
26,64,55000,475040,8301,6,
3,45,55000,471011,8302,6,
31,53,50000,49904X,8303,6,
13,58,107000,1721YY,8303,6,
34,30,165000,471011,11101,6,
12,32,29000,113071,7901,6,
9,56,200000,172141,11102,6,
83,55,56000,414010,11102,6,
55,54,80000,172070,8303,6,
39,30,85000,1721YY,11106,6,
37,29,79000,172051,11106,6,
13,30,79000,172141,8303,6,
83,22,25800,414010,11106,6,
22,21,8000,519010,7901,6,
25,19,4000,1721YY,7901,6,
47,45,30000,4990XX,8303,6,
10,51,66000,471011,7901,6,
42,36,140000,475040,11105,6,
23,59,0,414010,8303,6,
22,62,83000,172051,7901,6,
22,46,0,471011,7902,6,
13,56,455000,414010,8303,6,
14,51,27000,514041,11105,6,
11,71,0,518090,8301,6,
6,69,45000,1721YY,8302,6,
21,63,90000,1721XX,7902,6,
21,55,86000,172070,11104,6,
14,34,15000,514041,11101,6,
20,59,0,172051,11106,6,
17,57,7000,4990XX,11101,6,
73,25,20000,1721YY,8301,6,
7,42,54000,471011,11106,6,
16,54,84000,113051,8301,6,
30,51,90000,414010,8301,6,
16,61,120000,1721YY,11106,6,
13,59,100000,172051,8302,6,
24,63,35000,414010,11101,6,
18,62,0,4990XX,11104,6,
17,37,86000,172051,11104,6,
22,53,100000,1721YY,11101,6,
21,57,0,1721YY,11103,6,
10,81,0,1721XX,8303,6,
20,37,77000,1721YY,11103,6,
14,45,46600,471011,11104,6,
25,47,47000,414010,8303,6,
17,46,180000,172070,8303,6,
24,19,1700,4990XX,11104,6,
16,64,30000,471011,11103,6,
91,23,18000,414010,8303,6,
10,53,70000,471011,7902,6,
15,28,60000,4990XX,7902,6,
12,68,13000,414010,11104,6,
12,66,140000,414010,8301,6,
7,58,100000,1721YY,11104,6,
21,55,130000,172051,11102,6,
35,47,140000,172070,11102,6,
11,89,0,113071,8303,6,
12,56,81000,172141,8302,6,
13,66,0,4990XX,11105,6,
32,39,95000,414010,11101,6,
49,56,40000,414010,8303,6,
18,63,39000,113071,11106,6,
19,48,75000,471011,7901,6,
12,41,70000,471011,11103,6,
24,64,115000,1721YY,7901,6,
26,62,0,172051,7901,6,
21,62,100000,172051,7901,6,
26,27,90000,1721YY,8303,6,
12,25,37600,113071,11104,6,
20,38,105000,1721YY,8302,6,
14,55,30000,172141,8303,6,
17,61,130000,471011,8301,6,
5,56,60000,49904X,11106,6,
12,47,105000,1721YY,11102,6,
15,72,0,172051,11106,6,
8,21,2500,172141,7901,6,
29,33,5000,1940YY,11103,6,
26,49,76000,414010,8301,6,
11,56,105000,172070,11104,6,
19,57,0,49904X,8301,6,
43,47,0,471011,11105,6,
12,62,0,1721XX,7901,6,
25,52,0,514041,11101,6,
18,33,85000,172051,7901,6,
17,54,50000,414010,8302,6,
20,41,150000,113051,11103,6,
19,54,19000,119041,8302,6,
21,68,0,172051,7901,6,
14,43,200000,414010,11102,6,
14,58,80000,414010,11103,6,
13,51,39500,414010,8303,6,
21,19,2000,1940YY,8303,6,
8,56,0,1940YY,11104,6,
14,39,46000,414010,11101,6,
42,51,11000,414010,11101,6,
13,61,87000,471011,7902,6,
28,46,80000,471011,8301,6,
13,49,90000,172141,11104,6,
3,59,76000,471011,8302,6,
17,50,150000,172070,11102,6,
13,46,0,4990XX,11102,6,
10,61,70000,172070,8303,6,
11,74,26000,414010,11106,6,
11,65,163000,414010,11106,6,
10,26,3000,49904X,11104,6,
17,30,45000,414010,11104,6,
20,76,0,113071,11103,6,
13,33,56000,172051,7901,6,
13,35,53000,172070,7901,6,
22,67,130000,414010,7901,6,
70,28,125000,414010,11106,6,
15,53,60000,471011,11102,6,
28,41,30000,471011,11105,6,
22,60,110000,1721YY,11103,6,
14,48,70000,414010,8302,6,
17,37,69000,172051,7902,6,
22,20,9000,1940YY,7901,6,
21,50,70000,414010,11104,6,
9,60,0,113051,8302,6,
17,45,60000,519010,8303,6,
29,31,11000,49904X,7902,6,
21,39,92000,472211,7902,6,
22,43,120000,172141,11104,6,
8,66,0,4990XX,11106,6,
12,54,197000,414010,11102,6,
13,61,100000,471011,11102,6,
10,28,0,471011,11103,6,
14,62,46000,471011,11101,6,
12,66,95000,471011,11102,6,
11,60,150000,414010,11102,6,
6,58,63000,1940YY,8302,6,
11,54,100000,113051,7901,6,
15,58,88000,49904X,11103,6,
19,70,0,471011,7901,6,
21,37,100000,471011,7901,6,
20,56,65000,514041,11106,6,
15,45,0,172051,7901,6,
25,56,90000,414010,11102,6,
12,60,0,414010,11106,6,
111,42,60000,471011,11105,6,
17,36,0,414010,11103,6,
23,31,60000,1721YY,7902,6,
14,37,81000,172070,11106,6,
12,56,246000,113051,11102,6,
9,28,11000,472211,11105,6,
15,54,30000,172141,7902,6,
18,42,0,172051,7901,6,
11,34,20000,172070,7901,6,
32,26,11700,519010,8303,6,
76,50,84000,514041,11105,6,
13,31,90000,1721YY,11103,6,
29,46,76000,514041,7901,6,
16,40,140000,119041,11105,6,
16,37,200000,1721YY,11102,6,
19,35,50000,172051,11103,6,
16,33,62000,414010,11104,6,
14,62,190000,113051,11105,6,
73,29,100000,172141,8303,6,
28,20,16100,514041,11105,6,
29,26,22000,414010,8301,6,
58,47,70000,113071,7901,6,
30,26,40000,172051,7901,6,
25,41,42000,414010,8303,6,
13,61,138000,414010,11102,6,
24,59,165000,1721YY,11106,6,
13,53,77000,1721YY,11101,6,
23,58,76000,471011,7901,6,
15,57,150000,172051,7901,6,
14,43,0,471011,8303,6,
12,56,132000,172070,11106,6,
56,30,48000,414010,11101,6,
23,54,170000,471011,7902,6,
7,45,60000,414010,11106,6,
45,23,40000,4990XX,11103,6,
28,57,240000,518010,7901,6,
27,60,0,414010,7901,6,
13,54,95000,471011,11103,6,
14,55,158000,1721YY,11102,6,
20,50,200000,414010,11103,6,
70,54,125000,471011,11101,6,
13,52,32000,1721YY,8301,6,
14,68,0,414010,11101,6,
21,33,44400,172070,8303,6,
37,52,28000,49904X,11103,6,
20,28,38400,172051,11101,6,
25,49,120000,1721YY,11101,6,
13,57,90000,414010,11102,6,
15,35,200,49904X,11104,6,
16,24,12000,1721YY,8303,6,
13,49,35000,1721YY,11103,6,
37,42,52000,471011,11105,6,
7,31,45000,414010,8303,6,
14,57,0,119041,11101,6,
11,31,24000,471011,8301,6,
32,55,50000,113051,8303,6,
39,46,60000,471011,7902,6,
22,48,133000,414010,7901,6,
18,43,10000,519020,11103,6,
21,40,200000,471011,11106,6,
15,43,230000,113071,11106,6,
7,57,94000,1721YY,8302,6,
15,43,150000,119041,11106,6,
13,58,40000,49904X,11104,6,
15,58,0,414010,7901,6,
14,47,0,4990XX,11101,6,
17,27,52000,172070,11103,6,
26,51,110000,414010,11106,6,
23,65,90000,414010,11105,6,
24,64,0,471011,8303,6,
9,57,94000,471011,11105,6,
9,65,120000,414010,11102,6,
10,61,140000,414010,8303,6,
36,60,0,172051,11104,6,
16,66,0,1940YY,7901,6,
8,47,85000,113051,11102,6,
14,62,504000,519010,7902,6,
61,53,168000,119041,11101,6,
16,19,4000,1940YY,7901,6,
23,30,29800,472211,8301,6,
17,46,85000,414010,11101,6,
17,45,45000,1721YY,11106,6,
20,57,130000,1721YY,11106,6,
21,52,90000,537070,7902,6,
7,32,50000,519020,11106,6,
11,52,53000,414010,11105,6,
23,44,72000,4990XX,11102,6,
16,30,85000,1721YY,11103,6,
13,52,75000,471011,11102,6,
16,47,100000,414010,7901,6,
22,21,2500,1940YY,7901,6,
12,73,0,414010,11106,6,
26,52,90000,514041,11105,6,
31,20,30000,49904X,11105,6,
14,42,0,4990XX,8302,6,
13,63,45500,1940YY,7901,6,
13,47,0,471011,8303,6,
9,59,0,471011,7902,6,
18,28,15000,4990XX,7901,6,
33,32,42000,414010,7901,6,
12,65,0,414010,11104,6,
25,38,50000,519010,8301,6,
28,35,110000,172070,7901,6,
8,64,81000,471011,11104,6,
11,51,0,414010,11106,6,
17,51,200000,414010,11106,6,
11,28,65000,519010,7902,6,
10,25,40000,519010,7902,6,
30,45,80000,113051,11102,6,
12,41,150000,414010,11101,6,
18,20,4000,471011,7901,6,
20,41,75000,113071,11104,6,
28,56,80000,471011,7902,6,
27,57,0,471011,8303,6,
24,49,60000,113071,8303,6,
41,56,113000,172141,11104,6,
8,24,23400,172051,8303,6,
10,32,0,471011,11101,6,
16,64,180000,172070,11106,6,
15,34,60000,471011,7901,6,
26,48,13200,172070,11101,6,
13,58,100000,172070,11102,6,
15,39,135000,119041,8303,6,
14,41,90000,113051,8301,6,
34,56,0,4750XX,11103,6,
27,46,125000,1721YY,11106,6,
15,44,120000,471011,11105,6,
11,18,3600,1940YY,7901,6,
12,50,80000,172051,11105,6,
3,59,15000,172070,8302,6,
9,51,0,471011,7901,6,
19,63,30000,4990XX,7902,6,
13,60,95000,113071,8301,6,
5,20,4000,519010,7901,6,
5,21,0,1940YY,8303,6,
18,59,100000,1940XX,8301,6,
15,47,110000,414010,11101,6,
8,40,120000,172070,8303,6,
41,50,140000,172051,7902,6,
16,48,122000,1721YY,8303,6,
14,56,200000,1721YY,7901,6,
91,32,70000,1940YY,11103,6,
23,51,30000,471011,11101,6,
14,42,76000,1721YY,11104,6,
8,44,80000,1721YY,11106,6,
16,26,38000,1940YY,11102,6,
24,20,4000,1940YY,11102,6,
7,26,30000,414010,7902,6,
27,44,60000,471011,11104,6,
15,60,0,414010,7901,6,
12,50,70000,414010,11102,6,
5,19,2000,514041,8303,6,
43,36,0,414010,11101,6,
14,65,0,1721YY,11101,6,
8,48,75000,414010,8302,6,
12,50,0,4990XX,11103,6,
14,51,43000,514041,11106,6,
24,47,52000,471011,7901,6,
23,53,175000,414010,7902,6,
15,48,120000,1721YY,11102,6,
12,34,45000,471011,11106,6,
22,51,100000,1721YY,8303,6,
8,55,35000,414010,7901,6,
8,54,0,471011,11106,6,
16,54,0,119041,8303,6,
13,49,403000,414010,11101,6,
22,38,45000,414010,11103,6,
13,25,32800,514041,11101,6,
31,31,54000,172070,11101,6,
6,54,100000,1721YY,11102,6,
15,67,98000,113051,8301,6,
11,49,100000,1721YY,11106,6,
24,30,77000,113071,11106,6,
10,32,70000,1721YY,8303,6,
17,55,80000,172051,8303,6,
11,53,80000,172070,7901,6,
23,69,136000,119041,11102,6,
11,53,100000,172141,11105,6,
11,35,65000,172051,7901,6,
8,48,0,4990XX,7901,6,
8,56,130000,113051,11101,6,
14,41,180000,471011,8303,6,
19,34,36400,172141,11104,6,
18,21,36000,49904X,7902,6,
25,22,6000,414010,8302,6,
10,55,46000,1940YY,8302,6,
24,41,0,414010,11103,6,
15,55,80000,113051,11105,6,
16,40,180000,119041,8303,6,
12,43,0,514041,11101,6,
6,53,4800,514041,8303,6,
6,59,100000,471011,11106,6,
21,61,106000,414010,7902,6,
41,49,85000,1721YY,8301,6,
19,49,68000,113071,8301,6,
26,63,150000,1721YY,7902,6,
23,47,150000,518090,11101,6,
21,45,90000,471011,11104,6,
11,77,0,414010,11105,6,
14,44,50000,471011,11103,6,
19,69,0,119041,11106,6,
74,30,70000,172070,11103,6,
22,72,0,414010,11106,6,
8,43,28400,414010,11106,6,
10,26,28400,414010,11106,6,
13,62,34500,471011,8302,6,
11,57,31200,471011,11101,6,
12,65,56000,414010,7901,6,
27,27,0,414010,11101,6,
15,48,60000,172051,11106,6,
14,70,0,1721YY,11102,6,
13,53,32300,4990XX,8303,6,
25,19,2000,113071,11104,6,
21,60,100000,172070,11104,6,
22,23,14200,1940YY,11104,6,
16,48,95000,414010,11106,6,
11,60,0,4990XX,11102,6,
21,20,5000,414010,11102,6,
10,49,122000,1721YY,11103,6,
9,43,0,49904X,11103,6,
15,48,60000,4990XX,11101,6,
42,49,62000,514041,11101,6,
13,58,117000,519010,8303,6,
14,40,122000,1721YY,8303,6,
12,40,35300,1721YY,8303,6,
24,53,52000,471011,7901,6,
22,30,97000,414010,11106,6,
21,31,120000,414010,11106,6,
11,25,43000,471011,7902,6,
21,71,105000,172070,7901,6,
40,58,0,514041,8303,6,
89,21,15100,514041,8303,6,
5,29,33200,519010,7902,6,
12,65,56000,414010,7901,6,
24,47,68000,1940YY,8302,6,
19,35,0,4990XX,8303,6,
13,53,60000,471011,8303,6,
24,50,42000,519010,7902,6,
48,50,403000,1721YY,11106,6,
19,31,87000,172051,11106,6,
15,28,78000,172051,8303,6,
25,35,90000,1721YY,11102,6,
22,29,110000,1721YY,11102,6,
24,47,140000,119041,11102,6,
12,77,0,1721YY,11101,6,
12,56,46000,414010,11106,6,
64,41,90000,172070,11102,6,
22,46,79000,172070,8303,6,
13,61,53000,49904X,8301,6,
16,61,0,1721YY,11101,6,
16,43,45000,414010,11105,6,
13,45,64000,514041,11106,6,
7,53,80000,471011,11102,6,
10,48,45000,1940YY,11105,6,
24,47,129000,1721YY,11102,6,
18,28,59000,4990XX,8303,6,
8,35,106000,518010,11105,6,
6,46,109000,113051,8303,6,
22,51,31200,471011,11106,6,
74,21,2000,1721YY,7901,6,
27,59,78000,113071,8301,6,
12,30,64000,172051,11106,6,
13,51,73000,514041,11106,6,
22,47,90000,414010,11105,6,
14,51,55000,518090,7902,6,
14,34,100000,414010,7901,6,
26,49,90000,172051,7901,6,
42,48,108000,172141,7901,6,
23,20,1600,471011,7901,6,
24,70,0,172141,11102,6,
14,37,72000,1940YY,11104,6,
53,36,54000,4990XX,11106,6,
18,24,30000,1721XX,11104,6,
17,66,0,471011,8302,6,
24,28,57000,1721YY,11103,6,
17,19,700,49904X,7901,6,
8,65,0,471011,11106,6,
16,70,0,49904X,7901,6,
21,37,75000,172141,8303,6,
14,52,120000,113051,11102,6,
17,67,0,4990XX,8303,6,
28,46,103000,1721YY,11104,6,
12,52,40000,1940YY,11105,6,
16,54,117000,471011,7902,6,
27,71,48000,414010,11101,6,
23,35,0,113051,11101,6,
16,25,40000,4990XX,11106,6,
3,52,0,471011,11101,6,
18,58,0,414010,8301,6,
17,55,67000,414010,11101,6,
10,28,40000,172051,7901,6,
12,54,79000,172051,11105,6,
14,64,118000,1721YY,11104,6,
21,49,170000,172070,11104,6,
18,49,70000,1721YY,8301,6,
7,79,0,1721YY,8302,6,
8,27,60000,172051,8302,6,
12,60,0,1721YY,7902,6,
18,54,150000,414010,11102,6,
79,36,3000,1940YY,7901,6,
17,33,75000,172141,11104,6,
16,61,125000,414010,11101,6,
14,63,100000,172051,8303,6,
23,55,0,471011,11104,6,
11,47,100000,113071,11106,6,
11,53,20000,471011,11102,6,
7,63,3600,475040,7902,6,
11,33,3000,414010,8303,6,
32,54,103000,113051,7902,6,
10,43,74000,113051,11101,6,
16,42,40000,49904X,11105,6,
20,58,85000,518010,7902,6,
15,63,27500,4990XX,11102,6,
20,34,50000,471011,11102,6,
17,28,32000,414010,11104,6,
7,56,0,172070,11105,6,
21,30,55000,172141,11106,6,
17,78,0,471011,7902,6,
18,22,9000,172070,7901,6,
13,32,19200,472211,8303,6,
67,21,200,1940YY,8303,6,
25,62,125000,414010,11101,6,
30,47,60000,113051,11105,6,
19,25,66000,172070,8303,6,
11,30,78000,172070,8302,6,
18,23,25000,414010,11101,6,
12,42,0,414010,11102,6,
8,60,96000,472211,11102,6,
62,49,24000,172051,11102,6,
13,54,11800,471011,8302,6,
30,25,28600,49904X,11104,6,
25,69,85000,1721YY,11102,6,
20,75,39200,4990XX,11104,6,
9,52,150000,1721YY,8302,6,
16,44,36000,471011,8301,6,
45,48,30000,414010,11103,6,
12,47,50000,113051,8303,6,
32,46,112000,119041,11106,6,
15,22,800,1940YY,7901,6,
14,27,61000,172051,7901,6,
21,62,12000,414010,11103,6,
16,25,20000,172141,8303,6,
13,28,40000,4990XX,7902,6,
14,20,8400,113071,11103,6,
12,24,50000,1721YY,11106,6,
9,60,0,471011,7901,6,
42,55,52000,471011,11101,6,
13,67,12000,471011,11104,6,
19,44,26400,519020,11103,6,
45,20,0,4990XX,11101,6,
4,50,35000,1721XX,8302,6,
13,30,93000,172051,8303,6,
14,42,58000,1940YY,11102,6,
35,18,25000,414010,8303,6,
12,46,70000,414010,11103,6,
14,33,41000,471011,11106,6,
15,24,52000,172141,8301,6,
10,33,92000,119041,8303,6,
11,65,50000,414010,8303,6,
12,63,13500,414010,8303,6,
7,56,235000,414010,11106,6,
17,54,45000,414010,8303,6,
6,53,104000,172141,8302,6,
23,67,0,172051,11102,6,
16,57,41000,49904X,11104,6,
25,57,115000,414010,8303,6,
15,31,39000,49904X,7902,6,
14,34,80000,414010,11104,6,
40,35,60000,414010,11103,6,
60,31,34000,414010,7901,6,
20,59,25000,414010,11102,6,
16,52,160000,414010,11104,6,
8,66,120000,172051,11101,6,
26,73,45000,471011,7901,6,
30,20,5000,1721YY,7901,6,
28,55,90000,1721YY,8303,6,
21,67,455000,172070,7901,6,
17,56,95000,471011,11102,6,
40,43,60000,471011,11103,6,
14,52,165000,414010,11106,6,
35,22,4400,1940YY,11104,6,
46,52,80000,414010,11101,6,
27,38,180000,471011,11104,6,
20,73,30000,1721YY,11104,6,
14,64,0,471011,11105,6,
20,40,200000,119041,11102,6,
20,21,20000,519010,8301,6,
14,52,40000,414010,11101,6,
13,56,100000,414010,11103,6,
23,51,150000,172070,11105,6,
12,52,60000,475040,7902,6,
3,61,199000,119041,8302,6,
32,22,42000,113071,8303,6,
13,57,112000,172141,11101,6,
14,43,0,172141,11101,6,
14,55,111000,518090,8301,6,
21,66,142000,1721YY,11102,6,
10,65,0,4990XX,11101,6,
8,58,6000,119041,11105,6,
16,51,108000,1721YY,8303,6,
12,27,62000,514041,7902,6,
8,51,120000,1721YY,11103,6,
18,46,100000,1721YY,11102,6,
