PWGTP,AGEP,WAGP,SOCP,PUMA,ST,
65,53,61000,192040,6300,6,
257,28,120000,414010,6500,6,
72,68,80000,414010,6500,6,
195,53,55000,472211,3701,6,
86,39,20000,471011,3702,6,
51,82,0,471011,6601,6,
77,46,100000,414010,6602,6,
55,40,60000,414010,6400,6,
161,31,60000,192040,6500,6,
65,38,19000,519020,6200,6,
122,17,100,414010,3701,6,
62,57,225000,172070,6702,6,
66,35,0,471011,6601,6,
102,54,0,1721YY,6300,6,
66,39,39000,414010,6601,6,
92,42,154000,414010,6500,6,
93,37,100000,414010,6602,6,
54,53,0,49909X,3701,6,
84,30,13000,518010,6300,6,
105,26,4000,1940XX,3702,6,
75,56,0,1721YY,3701,6,
175,38,9800,519020,6701,6,
69,52,10000,414010,6701,6,
95,56,41000,471011,3701,6,
82,45,21000,471011,6200,6,
65,62,48700,414010,6200,6,
61,40,80000,414010,6702,6,
63,39,42000,172070,6500,6,
307,30,16000,472211,6200,6,
307,32,16000,472211,6200,6,
61,51,50000,514041,3701,6,
214,56,0,471011,6702,6,
277,44,100000,414010,6400,6,
66,45,0,471011,6702,6,
67,21,13000,49909X,6601,6,
101,24,17000,471011,3702,6,
101,20,18000,471011,3702,6,
65,58,85000,1721YY,6200,6,
87,38,0,49909X,6602,6,
83,55,0,471011,6702,6,
54,59,18000,514041,6200,6,
480,52,40000,49909X,6702,6,
332,28,30000,113071,6602,6,
92,25,16800,471011,6400,6,
232,74,0,471011,6702,6,
62,44,85000,471011,6601,6,
83,20,12000,514041,6601,6,
23,53,120000,519010,6701,6,
87,60,30000,514041,6602,6,
71,49,85000,471011,6500,6,
76,31,93000,119041,6602,6,
79,38,37000,113051,6200,6,
62,65,12000,414010,6500,6,
117,26,62000,172051,6702,6,
74,51,0,472211,3701,6,
93,29,66000,414010,3702,6,
59,24,35600,172070,6400,6,
90,42,65000,1721YY,6701,6,
188,63,60000,414010,3702,6,
67,48,70000,471011,6602,6,
85,52,92000,1721YY,3702,6,
98,67,0,172070,6702,6,
47,24,24000,49904X,6601,6,
57,48,53000,514041,6601,6,
69,65,0,514041,6200,6,
85,39,85000,1721YY,6602,6,
57,47,0,414010,6200,6,
96,44,50000,471011,3702,6,
61,38,41600,471011,6400,6,
80,41,12000,414010,6601,6,
85,29,80000,172070,6400,6,
60,84,3600,1721YY,3702,6,
113,37,55000,414010,6602,6,
135,42,20000,471011,3702,6,
186,46,13100,414010,6602,6,
177,18,2000,414010,6602,6,
142,52,100000,1721YY,3702,6,
80,46,103000,1721YY,3701,6,
24,51,131000,119041,6701,6,
173,58,111000,1721YY,6200,6,
66,57,102000,172051,6602,6,
56,64,0,414010,3702,6,
83,41,46400,49909X,6701,6,
69,47,100000,172051,6602,6,
65,23,18000,1940XX,6702,6,
94,44,89000,172051,6400,6,
72,74,40300,49909X,6701,6,
199,54,12000,514041,6200,6,
62,36,29000,1721YY,6500,6,
69,44,68000,1721YY,6500,6,
86,42,68000,119041,6400,6,
67,58,135000,1721YY,6602,6,
61,57,78000,471011,6602,6,
198,31,0,471011,6701,6,
122,62,95000,172051,6500,6,
79,59,75000,1721YY,6601,6,
73,35,0,414010,6500,6,
95,29,0,414010,6602,6,
107,51,80000,414010,6300,6,
63,46,0,172141,6702,6,
99,42,70000,414010,6300,6,
81,41,49300,414010,6601,6,
52,58,65000,172070,6200,6,
61,41,124000,172141,6702,6,
104,56,110000,172070,6702,6,
51,20,6300,414010,3702,6,
266,19,1600,1940XX,6500,6,
69,49,0,172070,6500,6,
91,56,100000,172051,6602,6,
171,22,9600,519010,3702,6,
73,47,100000,172051,3702,6,
61,47,60000,414010,6701,6,
63,66,0,172070,6400,6,
168,52,54000,49909X,3701,6,
63,57,47000,471011,6601,6,
62,38,93000,414010,6702,6,
43,50,50000,1940XX,3702,6,
99,27,45000,519010,3702,6,
71,31,50000,414010,6602,6,
246,37,0,414010,3701,6,
67,35,11000,1721YY,6400,6,
94,39,35000,1940XX,6602,6,
72,49,0,472211,6602,6,
323,73,0,113071,6200,6,
64,58,0,49904X,3702,6,
83,22,10000,414010,6400,6,
85,28,30000,475031,6601,6,
91,46,91000,172070,6602,6,
73,38,65000,49904X,6300,6,
93,64,20000,172051,6602,6,
94,55,170000,1721YY,6500,6,
62,58,24000,1721YY,3702,6,
136,48,25000,414010,6400,6,
17,44,96000,192040,6701,6,
138,27,23000,514041,6701,6,
74,71,0,49909X,3701,6,
69,51,0,414010,6400,6,
94,46,0,471011,6300,6,
60,62,0,414010,6500,6,
82,30,50000,192040,3702,6,
62,30,52000,192040,6702,6,
121,33,40000,172051,6601,6,
61,42,0,471011,6500,6,
68,55,0,471011,6400,6,
291,45,0,471011,6601,6,
38,33,96000,414010,6701,6,
246,49,100000,172070,6702,6,
235,54,72000,414010,3701,6,
86,46,80000,119041,6701,6,
82,40,57000,471011,3701,6,
37,39,47000,471011,6602,6,
77,55,115000,172051,3702,6,
72,27,47000,414010,6200,6,
73,53,0,471011,3701,6,
85,48,44500,414010,6602,6,
60,55,103000,172051,6300,6,
98,44,75000,414010,6602,6,
71,45,45000,414010,6300,6,
62,57,60000,471011,3701,6,
60,46,210000,119041,6702,6,
70,34,72000,192040,6701,6,
18,29,55000,414010,6601,6,
100,48,125000,414010,6500,6,
63,56,75000,172051,6200,6,
56,37,29000,471011,6701,6,
231,39,26000,414010,6400,6,
72,29,74000,119041,6701,6,
119,27,48000,49909X,6602,6,
62,52,60000,1721YY,6702,6,
73,37,42000,414010,6400,6,
120,27,22000,1940XX,6702,6,
67,43,40000,113051,6400,6,
231,30,10000,514041,6200,6,
74,66,80000,414010,6500,6,
43,60,60000,172070,6602,6,
73,48,0,471011,3701,6,
67,42,150000,1721YY,6602,6,
71,52,120000,119041,6500,6,
59,33,20000,172051,3702,6,
92,37,45400,414010,6701,6,
73,17,400,414010,6400,6,
73,62,80000,471011,6601,6,
388,53,85000,172070,6602,6,
68,39,44000,471011,3702,6,
60,57,98000,172051,6602,6,
83,49,0,1721YY,6300,6,
94,48,52000,471011,6601,6,
56,41,0,414010,6701,6,
747,46,70000,113051,6701,6,
55,59,60000,414010,6702,6,
87,52,28600,113051,6400,6,
86,28,43000,113051,6200,6,
86,48,62000,172051,3702,6,
59,56,0,471011,6702,6,
72,37,76000,172051,6300,6,
56,44,98000,172070,6702,6,
84,59,0,113071,6601,6,
115,41,95000,414010,6602,6,
320,30,40000,471011,6601,6,
59,56,0,518010,6701,6,
60,36,37000,172051,6200,6,
72,66,0,514041,6400,6,
42,62,0,414010,3701,6,
95,53,89000,172070,6300,6,
77,63,0,519010,6400,6,
91,65,65000,414010,6601,6,
89,28,22000,49909X,6701,6,
71,60,0,471011,6500,6,
80,25,40000,172051,6500,6,
117,39,0,414010,6400,6,
114,38,96000,192040,6701,6,
241,38,80000,172051,6601,6,
75,55,0,172051,6701,6,
61,40,50000,414010,3701,6,
87,63,27800,49904X,6200,6,
65,51,27000,113051,6300,6,
84,49,0,414010,6702,6,
70,44,45000,471011,6702,6
