PWGTP,AGEP,WAGP,SOCP,PUMA,ST,
134,67,0,119XXX,11104,6,
165,35,70000,414010,7901,6,
92,30,35000,119XXX,8303,6,
105,68,0,414010,7901,6,
67,58,108000,119XXX,11106,6,
22,43,0,119XXX,8302,6,
64,20,0,414010,7901,6,
64,37,0,49904X,11103,6,
39,57,89000,119XXX,11102,6,
40,63,140000,172070,11102,6,
69,52,0,414010,11106,6,
55,51,175000,119XXX,11106,6,
98,50,90000,119XXX,11103,6,
81,27,64000,172051,11104,6,
74,41,40000,514041,8303,6,
81,48,67000,471011,7902,6,
42,43,0,414010,11102,6,
92,19,160,414010,11106,6,
41,73,67000,1721YY,8302,6,
118,59,4000,414010,11102,6,
59,39,100000,119XXX,8302,6,
89,38,60000,119XXX,8303,6,
262,56,64000,119XXX,11105,6,
53,40,63000,172051,8302,6,
72,56,107000,192040,11102,6,
142,46,20000,518090,8302,6,
141,58,115000,119041,11104,6,
125,48,60000,471011,11106,6,
75,44,144000,119XXX,8303,6,
68,56,0,119XXX,7901,6,
72,27,2000,414010,8302,6,
118,34,60000,113051,7902,6,
127,51,95000,414010,8303,6,
212,57,124000,119XXX,8301,6,
339,65,0,119XXX,8303,6,
197,28,37000,1721YY,8303,6,
68,26,41900,192040,11104,6,
96,33,75000,119XXX,11101,6,
74,42,66000,119XXX,7901,6,
149,27,36400,172141,11104,6,
95,32,55000,414010,11105,6,
63,33,125000,414010,11104,6,
57,65,100000,119XXX,11104,6,
65,60,67000,119XXX,11102,6,
234,43,29000,119XXX,7902,6,
94,54,55000,514041,7902,6,
69,40,75000,119XXX,7901,6,
257,45,0,119XXX,7901,6,
20,50,150000,519010,7902,6,
57,76,1100,172051,11102,6,
34,31,403000,119XXX,11101,6,
68,46,24000,414010,11104,6,
261,21,6000,119XXX,8303,6,
132,42,115000,119XXX,11103,6,
39,36,85000,119XXX,7902,6,
62,36,41600,519010,7902,6,
85,44,110000,414010,7902,6,
72,42,200000,119XXX,8303,6,
450,24,30000,49904X,11104,6,
124,55,30000,119XXX,11104,6,
35,55,139000,414010,8301,6,
172,45,4000,119XXX,8303,6,
50,58,85000,1721YY,11106,6,
101,42,85000,414010,8303,6,
139,44,70000,1721YY,11102,6,
86,59,108000,172141,7901,6,
63,30,37000,519010,7902,6,
142,55,90000,514041,8301,6,
204,39,81000,471011,11101,6,
306,45,75000,113051,7901,6,
70,56,403000,119XXX,8303,6,
61,30,65000,471011,7901,6,
60,56,113000,172070,8303,6,
39,65,87000,471011,8302,6,
80,20,8100,414010,11102,6,
41,57,106000,119XXX,11102,6,
149,25,30000,414010,8303,6,
151,56,13800,514041,8301,6,
66,65,25000,414010,7901,6,
59,33,20000,172141,7901,6,
137,29,75000,113051,8303,6,
63,43,85000,414010,11104,6,
85,47,25000,119XXX,7902,6,
12,85,3000,1721YY,8302,6,
37,61,95000,119XXX,11106,6,
77,65,128000,119XXX,11106,6,
117,36,8000,1721YY,7901,6,
158,51,115000,471011,8302,6,
34,55,69000,414010,11106,6,
110,49,120000,119XXX,11105,6,
24,60,120000,119XXX,8302,6,
189,38,27000,49904X,7902,6,
59,53,403000,119XXX,11102,6,
52,56,120000,471011,11105,6,
81,59,0,119XXX,7901,6,
106,62,0,113071,11103,6,
63,56,86000,172141,8303,6,
203,63,120000,119XXX,11101,6,
238,32,25000,119XXX,8302,6,
54,35,24000,119XXX,7902,6,
51,28,35000,471011,11101,6,
120,40,8000,119XXX,11102,6,
61,42,105000,414010,11101,6,
118,54,0,119XXX,11101,6,
130,59,40000,471011,7902,6,
56,47,140000,119XXX,11106,6,
57,73,3300,514041,8301,6,
97,56,40000,172051,7902,6,
54,53,102000,172070,11102,6,
56,55,2500,119XXX,11105,6,
65,32,44700,119XXX,7902,6,
53,43,90000,119XXX,11106,6,
74,69,45000,119XXX,11105,6,
37,54,120,119XXX,11105,6,
105,59,3000,414010,11103,6,
121,44,138000,414010,11106,6,
68,73,0,471011,8302,6,
71,65,96000,414010,11101,6,
144,29,48000,518090,11106,6,
64,54,120000,119XXX,11102,6,
116,55,200000,172070,7901,6,
182,24,45000,119XXX,7901,6,
209,25,80000,172051,7901,6,
38,44,100000,119XXX,11106,6,
50,46,82000,472211,11104,6,
70,49,97000,1721YY,8303,6,
13,19,6000,4990XX,11103,6,
132,29,1100,414010,7901,6,
50,29,45000,1721YY,7901,6,
82,45,105000,119XXX,11101,6,
68,40,45000,414010,7902,6,
79,45,90000,119XXX,7902,6,
87,54,59000,119XXX,11106,6,
56,41,0,172141,8303,6,
59,49,87000,119XXX,11104,6,
63,55,125000,119XXX,11104,6,
75,48,125000,119XXX,11104,6,
90,19,30000,49904X,11104,6,
75,60,125000,414010,8303,6,
87,48,110000,414010,11104,6,
128,50,403000,119XXX,8303,6,
344,45,80000,1721YY,8303,6,
58,46,80000,49904X,11103,6,
98,48,120000,119XXX,11103,6,
19,64,0,514041,7902,6,
76,69,79000,1721YY,11102,6,
79,34,110000,1721YY,8301,6,
71,48,50000,119XXX,11101,6,
63,78,0,414010,8303,6,
78,77,0,119041,8301,6,
52,49,0,471011,8303,6,
116,78,42000,119XXX,11104,6,
152,23,15000,119XXX,8303,6,
81,37,0,414010,7902,6,
119,54,130000,172070,11104,6,
62,41,96000,119XXX,11101,6,
64,66,0,471011,8301,6,
24,82,0,414010,8302,6,
82,46,30000,4990XX,8303,6,
113,58,93000,119XXX,8301,6,
82,49,113000,172070,11101,6,
59,59,49000,192040,11101,6,
72,47,100000,414010,11106,6,
136,52,99000,172141,8301,6,
217,63,0,119XXX,11101,6,
87,54,72000,119XXX,8301,6,
134,24,55000,1721YY,8301,6,
73,43,403000,119XXX,11102,6,
83,24,30000,414010,11102,6,
45,51,50000,119XXX,11102,6,
80,42,50000,119XXX,11101,6,
256,44,22600,414010,8302,6,
107,66,0,514041,7901,6,
93,26,37000,119XXX,8303,6,
58,57,90000,119XXX,11103,6,
76,63,100000,119XXX,11103,6,
258,33,32000,113051,8302,6,
68,73,0,119XXX,11106,6,
127,28,77000,172070,11103,6,
60,69,0,119XXX,11102,6,
96,48,10000,414010,11103,6,
305,52,75000,119041,11106,6,
56,54,120000,119XXX,11106,6,
122,56,50000,414010,11102,6,
255,25,12000,414010,8302,6,
79,26,38000,1721YY,8303,6,
28,55,200000,119XXX,8302,6,
107,42,16500,119XXX,8301,6,
134,24,30000,414010,11106,6,
79,45,23400,49904X,11103,6,
157,23,60000,119XXX,7901,6,
73,53,140000,119XXX,11104,6,
93,42,0,471011,11102,6,
142,60,131000,119XXX,7901,6,
66,44,75000,414010,11102,6,
252,24,60000,414010,11106,6,
392,31,30000,4990XX,11106,6,
71,49,200000,172141,11101,6,
72,65,0,414010,7901,6,
65,31,71000,1721YY,11102,6,
101,30,47500,519010,7901,6,
121,54,65000,49904X,11106,6,
67,53,175000,119XXX,11104,6,
69,50,60000,414010,11104,6,
142,46,60000,471011,11101,6,
110,51,25000,119XXX,11104,6,
69,47,37800,471011,11105,6,
39,27,35000,4990XX,8302,6,
182,55,0,119XXX,8303,6,
154,31,72000,514041,11104,6,
31,77,0,1721YY,11102,6,
38,51,3000,414010,11105,6,
45,50,100000,414010,11105,6,
72,62,140000,119041,11102,6,
78,59,62000,119XXX,7901,6,
134,60,224000,414010,11102,6,
105,54,49900,1721YY,11101,6,
154,44,150000,414010,11102,6,
61,41,120000,414010,11101,6,
71,25,50000,49904X,7902,6,
27,48,12000,119XXX,8302,6,
57,39,86000,172051,11104,6,
28,53,120000,119XXX,8302,6,
87,38,22000,514041,7901,6,
184,38,35000,119XXX,7901,6,
168,62,40700,514041,11105,6,
59,67,0,119XXX,11103,6,
97,36,65000,119XXX,11102,6,
107,34,18000,471011,11103,6,
89,42,180000,119XXX,11102,6,
70,30,70000,119XXX,7902,6,
267,25,25000,119XXX,8302,6,
167,42,56000,47XXXX,11105,6,
51,33,55000,119XXX,7901,6,
33,54,150000,414010,11102,6,
66,45,150000,1721YY,11104,6,
39,49,100000,119XXX,8302,6,
239,42,35200,414010,7901,6,
32,25,64000,1721YY,7901,6,
202,51,125000,119XXX,11101,6,
42,29,77000,119XXX,11105,6,
66,52,102000,414010,7902,6,
61,48,54000,414010,7902,6,
136,53,240000,414010,8303,6,
74,61,30000,119XXX,7902,6,
163,29,200000,119XXX,8303,6,
57,72,95000,1721YY,11103,6,
46,48,100000,119XXX,11102,6,
43,45,180000,119XXX,11101,6,
102,43,100000,475040,8302,6,
65,58,0,119XXX,11101,6,
121,31,0,119XXX,7902,6,
115,29,50000,119XXX,7902,6,
150,29,125000,518090,8301,6,
19,56,0,119XXX,8302,6,
62,51,28200,514041,11101,6,
113,32,52000,113071,7902,6,
68,49,140000,471011,11104,6,
103,38,120000,119XXX,11102,6,
77,31,37000,471011,11104,6,
72,67,0,4990XX,8303,6,
45,31,20000,119XXX,11106,6,
48,41,120000,119XXX,11102,6,
90,55,0,119XXX,11104,6,
150,41,31000,49904X,7901,6,
62,50,200000,119041,11105,6,
76,64,0,519010,7902,6,
111,24,6400,119XXX,11103,6,
441,60,110000,119XXX,7901,6,
67,58,111000,119XXX,11104,6,
154,42,0,519010,11102,6,
57,63,0,471011,11106,6,
66,65,140000,119XXX,11106,6,
36,40,120000,172070,8303,6,
203,50,140000,172051,7902,6,
81,48,122000,1721YY,8303,6,
75,56,200000,1721YY,7901,6,
71,89,0,119XXX,11104,6,
106,51,30000,471011,11101,6,
66,36,56000,119XXX,7901,6,
27,77,52000,119XXX,8302,6,
63,42,76000,1721YY,11104,6,
36,44,80000,1721YY,11106,6,
110,48,45600,119XXX,7901,6,
286,26,85000,119XXX,8302,6,
102,27,40000,119XXX,8302,6,
79,60,153000,119XXX,11102,6,
65,49,90000,119XXX,8303,6,
80,50,403000,119XXX,11104,6,
163,21,3000,119XXX,8303,6,
297,21,8000,119XXX,8303,6,
297,21,10000,119XXX,8303,6,
30,26,30000,414010,7902,6,
123,44,60000,471011,11104,6,
101,44,75000,119XXX,11104,6,
81,60,0,414010,7901,6,
113,41,120000,119XXX,11101,6,
51,50,70000,414010,11102,6,
65,45,71000,119XXX,11101,6,
24,19,2000,514041,8303,6,
213,36,0,414010,11101,6,
91,30,35000,119XXX,11102,6,
66,65,0,1721YY,11101,6,
40,48,75000,414010,8302,6,
201,57,115000,119XXX,11104,6,
137,28,30000,119XXX,11104,6,
70,50,0,4990XX,11103,6,
65,51,43000,514041,11106,6,
71,40,108000,119XXX,11102,6,
114,47,52000,471011,7901,6,
115,53,175000,414010,7902,6,
206,33,27700,119XXX,11101,6,
88,48,120000,1721YY,11102,6,
56,34,45000,471011,11106,6,
117,51,100000,1721YY,8303,6,
69,59,10000,119XXX,8302,6,
40,55,35000,414010,7901,6,
33,54,0,471011,11106,6,
58,44,0,119XXX,11104,6,
83,54,0,119041,8303,6,
73,49,403000,414010,11101,6,
111,38,45000,414010,11103,6,
72,25,32800,514041,11101,6,
153,31,54000,172070,11101,6,
117,53,109000,119XXX,8301,6,
38,52,150000,119XXX,11102,6,
31,54,100000,1721YY,11102,6,
121,55,136000,119XXX,8301,6,
74,67,98000,113051,8301,6,
51,49,100000,1721YY,11106,6,
151,41,0,119XXX,11106,6,
76,58,21000,119XXX,7901,6,
75,30,77000,113071,11106,6,
40,48,403000,119XXX,11106,6,
73,69,150000,119XXX,11102,6,
44,32,70000,1721YY,8303,6,
67,51,87000,119XXX,11106,6,
78,28,45000,119XXX,8303,6,
108,55,80000,172051,8303,6,
52,53,80000,172070,7901,6,
119,69,136000,119041,11102,6,
73,36,50000,119XXX,8303,6,
59,53,100000,172141,11105,6,
55,35,65000,172051,7901,6,
40,48,0,4990XX,7901,6,
38,56,130000,113051,11101,6,
64,41,180000,471011,8303,6,
100,34,36400,172141,11104,6,
65,30,100000,119XXX,11106,6,
126,60,200000,119XXX,11106,6,
16,25,16000,119XXX,7901,6,
84,47,98000,119XXX,11102,6,
127,21,36000,49904X,7902,6,
99,34,50000,119XXX,8302,6,
167,22,6000,414010,8302,6,
121,41,0,414010,11103,6,
67,34,28000,119XXX,11104,6,
29,66,3200,47XXXX,11105,6,
76,55,80000,113051,11105,6,
107,45,120000,119XXX,8303,6,
270,65,100000,119XXX,7901,6,
77,40,180000,119041,8303,6,
68,43,0,514041,11101,6,
112,27,50000,119XXX,11106,6,
32,53,4800,514041,8303,6,
72,69,0,119XXX,11101,6,
31,59,100000,471011,11106,6,
108,61,106000,414010,7902,6,
198,49,85000,1721YY,8301,6,
89,49,68000,113071,8301,6,
135,63,150000,1721YY,7902,6,
130,47,150000,518090,11101,6,
126,45,90000,471011,11104,6,
42,77,0,414010,11105,6,
65,44,50000,471011,11103,6,
97,29,50000,119XXX,11102,6,
100,69,0,119041,11106,6,
325,30,70000,172070,11103,6,
108,68,72000,119XXX,7902,6,
114,72,0,414010,11106,6,
223,31,39000,119XXX,11102,6,
74,66,0,119XXX,11101,6,
68,66,0,119XXX,11101,6,
34,34,60000,192040,8302,6,
41,63,0,119XXX,8302,6,
46,43,28400,414010,11106,6,
50,26,28400,414010,11106,6,
63,62,34500,471011,8302,6,
47,57,31200,471011,11101,6,
66,65,56000,414010,7901,6,
49,53,95000,119XXX,7901,6,
127,27,0,414010,11101,6,
29,53,75000,119XXX,7901,6,
79,48,60000,172051,11106,6,
75,70,0,1721YY,11102,6,
69,53,32300,4990XX,8303,6,
155,19,2000,113071,11104,6,
107,60,100000,172070,11104,6,
59,57,0,119XXX,11101,6,
56,51,80000,119XXX,11102,6,
105,38,50000,119XXX,11106,6,
87,48,95000,414010,11106,6,
49,60,0,4990XX,11102,6,
83,20,5000,414010,11102,6,
40,49,122000,1721YY,11103,6,
46,43,0,49904X,11103,6,
72,54,102000,119XXX,11101,6,
84,48,60000,4990XX,11101,6,
66,44,120000,119XXX,11101,6,
243,49,62000,514041,11101,6,
103,55,0,119XXX,7901,6,
43,23,42000,47XXXX,11104,6,
70,58,117000,519010,8303,6,
59,48,403000,119XXX,11106,6,
64,40,122000,1721YY,8303,6,
58,40,35300,1721YY,8303,6,
109,53,52000,471011,7901,6,
133,48,28500,119XXX,7901,6,
139,30,97000,414010,11106,6,
105,31,120000,414010,11106,6,
59,25,43000,471011,7902,6,
71,45,200000,119XXX,11102,6,
109,71,105000,172070,7901,6,
209,58,0,514041,8303,6,
223,50,0,119XXX,8303,6,
409,21,15100,514041,8303,6,
16,29,33200,519010,7902,6,
93,52,403000,119XXX,11102,6,
68,65,56000,414010,7901,6,
96,35,0,4990XX,8303,6,
32,50,85000,119XXX,8302,6,
68,53,60000,471011,8303,6,
74,45,0,47XXXX,11102,6,
116,50,42000,519010,7902,6,
183,50,403000,1721YY,11106,6,
100,31,87000,172051,11106,6,
31,32,75000,119XXX,11106,6,
39,65,403000,119XXX,11106,6,
55,28,78000,172051,8303,6,
150,35,90000,1721YY,11102,6,
133,29,110000,1721YY,11102,6,
137,47,140000,119041,11102,6,
57,77,0,1721YY,11101,6,
59,56,46000,414010,11106,6,
276,41,90000,172070,11102,6,
70,46,79000,172070,8303,6,
62,61,53000,49904X,8301,6,
70,61,0,1721YY,11101,6,
66,43,45000,414010,11105,6,
76,45,64000,514041,11106,6,
78,69,0,119XXX,11102,6,
95,24,15000,119XXX,11103,6,
35,53,80000,471011,11102,6,
63,49,130000,192040,8303,6,
55,65,46000,119XXX,8303,6,
63,48,79000,119XXX,11104,6,
46,28,35000,119XXX,8302,6,
104,54,403000,119XXX,11102,6,
132,47,129000,1721YY,11102,6,
74,28,59000,4990XX,8303,6,
74,53,30000,119XXX,11101,6,
39,46,109000,113051,8303,6,
104,51,31200,471011,11106,6,
394,21,2000,1721YY,7901,6,
130,59,78000,113071,8301,6,
61,30,64000,172051,11106,6,
36,70,0,119XXX,11103,6,
56,51,73000,514041,11106,6,
121,47,90000,414010,11105,6,
264,51,100000,119XXX,7902,6
