PWGTP,AGEP,WAGP,SOCP,PUMA,ST,
90,53,0,172051,6702,6,
58,59,2000,414010,3702,6,
96,57,111000,192040,6500,6,
67,64,52000,414010,6602,6,
83,60,13000,49904X,3701,6,
80,31,50000,472211,6300,6,
70,33,70000,475040,6200,6,
138,57,66000,471011,6602,6,
81,47,50000,414010,6400,6,
106,33,67000,1721YY,6200,6,
77,22,4800,471011,6701,6,
65,58,57000,49904X,6400,6,
87,38,0,471011,6701,6,
73,38,5500,471011,3702,6,
73,47,130000,1721YY,6500,6,
114,31,34000,172141,3701,6,
322,31,56000,49909X,3701,6,
75,31,50000,471011,6701,6,
93,63,45000,414010,6400,6,
78,35,32000,119041,6702,6,
147,46,0,518090,6400,6,
79,51,5000,414010,6400,6,
26,43,0,471011,6701,6,
120,19,6500,519010,6701,6,
93,49,120000,414010,6602,6,
186,36,18200,471011,6500,6,
239,36,23400,471011,6500,6,
173,22,0,414010,6702,6,
37,50,52000,113071,3702,6,
111,22,2500,1940XX,3702,6,
51,73,0,414010,3701,6,
73,42,60000,1721YY,6300,6,
64,50,69000,1940XX,6601,6,
65,57,84000,49904X,6200,6,
44,61,70000,119041,6602,6,
75,29,64000,1721YY,6300,6,
48,50,120000,514041,3702,6,
77,33,125000,414010,6400,6,
195,29,55000,471011,3702,6,
78,33,57000,414010,3701,6,
87,61,102000,1721YY,6400,6,
78,31,87000,1721YY,6400,6,
100,40,0,471011,3702,6,
61,55,100000,471011,6602,6,
67,60,50000,514041,6200,6,
199,25,68000,49909X,6601,6,
84,64,38800,414010,6300,6,
49,56,57000,49904X,3701,6,
109,20,4000,49909X,6602,6,
57,54,110000,1721YY,6702,6,
258,51,36000,49904X,6602,6,
63,56,85000,172070,3702,6,
98,61,130000,1721YY,3702,6,
81,44,65000,471011,6601,6,
96,43,127000,172070,6400,6,
77,38,85000,471011,3701,6,
74,50,31200,414010,6701,6,
97,50,123000,119041,6500,6,
74,61,0,518090,6701,6,
99,59,60000,1721YY,6602,6,
80,52,70000,471011,6702,6,
82,62,461000,414010,6601,6,
57,38,155000,414010,6602,6,
57,52,81000,471011,3701,6,
98,54,50000,414010,6500,6,
75,63,0,49904X,3702,6,
102,27,15000,519020,6200,6,
74,28,90000,414010,6500,6,
70,65,0,518090,3701,6,
97,55,175000,119041,6400,6,
112,37,55000,472211,3702,6,
58,61,115000,113051,6602,6,
209,45,100000,113071,3702,6,
91,32,70000,414010,3702,6,
88,67,30000,414010,6602,6,
65,74,160000,414010,6500,6,
78,63,0,414010,6300,6,
64,66,10000,471011,6702,6,
116,44,45000,471011,6701,6,
87,39,50000,471011,6300,6,
43,55,50000,414010,6602,6,
129,25,36000,514041,3701,6,
67,63,81000,471011,6702,6,
71,52,75000,414010,6400,6,
81,37,0,172051,6702,6,
64,35,20000,1721YY,6702,6,
130,43,40000,4750XX,3701,6,
76,47,50000,49909X,3701,6,
258,49,55000,414010,6400,6,
60,32,120000,172141,6200,6,
91,34,54000,514041,6601,6,
57,44,3000,414010,6200,6,
61,57,0,414010,3702,6,
60,82,450,1721YY,6702,6,
66,48,110000,1721YY,6702,6,
63,31,20000,414010,6500,6,
64,32,42000,414010,6500,6,
48,52,40000,414010,3701,6,
66,49,31400,49904X,6500,6,
278,53,125000,1721YY,6200,6,
99,49,67000,172141,6701,6,
285,21,4000,49909X,6602,6,
92,58,24000,471011,6200,6,
245,52,140000,172070,6701,6,
269,50,45000,471011,6601,6,
65,60,92000,172070,6200,6,
63,47,97000,172051,6300,6,
193,44,75000,518010,6400,6,
110,26,62000,113071,6200,6,
51,51,0,49909X,3701,6,
19,47,0,471011,6701,6,
79,55,36000,414010,6601,6,
87,36,50000,514041,6200,6,
320,22,30000,1940XX,3702,6,
282,36,52000,514041,6200,6,
103,49,120000,471011,3702,6,
179,47,37000,49909X,6200,6,
87,47,96000,172070,6400,6,
86,65,0,172051,6601,6,
82,45,106000,172070,6200,6,
156,33,80000,1721XX,6701,6,
60,53,461000,414010,6500,6,
60,34,60000,471011,6400,6,
93,44,90000,172070,6300,6,
159,37,40000,49904X,6200,6,
70,49,146000,119041,6300,6,
38,44,80000,172070,6602,6,
140,26,36000,49909X,6602,6,
219,55,0,471011,6300,6,
84,37,70000,471011,6601,6,
61,41,95000,414010,6602,6,
132,59,0,1721YY,6400,6,
75,37,40000,414010,6400,6,
212,34,28000,471011,6200,6,
116,29,80000,1721YY,6601,6,
116,27,60000,172051,6601,6,
71,61,47000,514041,6200,6,
79,65,135000,172070,6400,6,
119,51,59000,1721YY,6701,6,
63,39,123000,1721YY,6400,6,
67,34,26000,471011,6601,6,
48,29,50000,414010,6701,6,
68,50,111000,514041,3702,6,
98,49,15000,414010,3702,6,
54,60,62000,471011,3701,6,
75,33,461000,414010,6602,6,
83,20,3500,1940XX,3702,6,
46,72,12000,4750XX,6200,6,
85,51,109000,1721YY,6602,6,
61,45,32700,471011,6602,6,
69,57,60000,514041,6702,6,
66,44,44600,471011,3701,6,
86,77,0,514041,3701,6,
65,67,92000,172051,6400,6,
65,37,140000,414010,6300,6,
138,24,42000,172141,6500,6,
109,40,67000,172141,6702,6,
59,55,25000,1721YY,3701,6,
113,42,40000,414010,6300,6,
71,60,172000,1721YY,6701,6,
69,74,150000,1721YY,6500,6,
114,54,0,1721XX,6701,6,
20,48,0,113071,6701,6,
134,30,0,49909X,3702,6,
71,51,52000,471011,6400,6,
90,53,0,172051,6601,6,
37,38,149000,414010,6602,6,
79,43,65000,475040,3701,6,
269,53,36500,518010,3702,6,
58,55,85000,471011,3701,6,
66,51,8000,471011,3702,6,
71,22,0,113051,3702,6,
106,28,75000,172070,6602,6,
78,34,117000,172070,6500,6,
87,42,87000,471011,6602,6,
164,27,75000,414010,3701,6,
63,51,0,471011,6400,6,
77,44,0,172051,6702,6,
70,47,0,172051,6702,6,
490,24,31700,414010,6702,6,
67,50,32000,471011,6701,6,
66,52,100000,1721YY,6300,6,
63,42,150000,119041,6500,6,
187,37,38000,49909X,6702,6,
94,48,90000,1721YY,3702,6,
44,47,95000,471011,6602,6,
61,48,47500,471011,6701,6,
65,71,3600,472211,3702,6,
107,66,120000,172051,6300,6,
244,45,90000,1721YY,6300,6,
190,38,16000,49909X,6702,6,
82,52,60000,192040,6200,6,
80,51,29000,192040,6200,6,
61,55,53000,514041,6702,6,
61,65,150000,414010,6602,6,
55,43,24000,414010,3701,6,
178,43,83000,471011,6200,6,
97,64,30000,471011,6701,6,
84,62,84000,1721YY,6702,6,
86,38,60000,172141,6602,6,
78,46,0,471011,6300,6,
95,46,113000,471011,6602,6,
80,63,37600,414010,3702,6,
121,18,3900,414010,3702,6,
66,66,0,471011,6400,6,
203,36,36800,514041,6702,6,
68,27,0,414010,6400,6,
62,49,50000,514041,6200,6,
89,48,461000,414010,6400,6,
87,22,0,172141,6702,6,
94,51,121000,414010,6500,6,
77,54,0,414010,6702,6,
76,58,46000,471011,3702,6,
283,41,0,471011,6602,6,
52,54,70000,172141,6200,6,
69,65,50000,471011,6500,6,
119,29,64000,172051,3701,6,
109,43,50000,414010,6601,6,
63,44,124000,172070,6500,6,
87,48,461000,414010,6400,6,
66,47,75000,414010,6500,6,
83,48,0,414010,6200,6,
247,29,100000,414010,6500,6,
60,60,50000,414010,6602,6,
47,43,135000,119041,6500,6,
64,47,50000,414010,6300,6,
106,32,30000,192040,6702,6,
52,51,112000,414010,3702,6,
269,58,160000,414010,6602,6,
65,45,60000,471011,6702,6,
297,46,70000,414010,6500,6,
62,33,69000,192040,6300,6,
67,16,0,414010,3702,6,
87,55,113000,172070,6400,6,
82,47,26000,414010,6300,6,
80,53,102000,172051,6602,6,
35,50,100000,414010,6601,6,
87,60,0,471011,6601,6,
58,37,90000,1721XX,6601,6,
66,51,0,49909X,6400,6,
66,68,290,172051,6500,6,
99,45,166000,1721YY,6702,6,
57,34,75000,192040,6602,6,
282,32,28000,471011,6200,6,
90,59,45000,514041,6702,6,
101,44,30000,113071,3701,6,
88,44,30000,471011,3701,6,
203,46,90000,414010,6500,6,
122,40,80000,1721YY,6702,6,
75,42,150000,414010,6400,6,
69,52,160000,119041,6500,6,
82,54,69000,172141,6200,6,
93,47,160000,119041,6601,6,
69,33,78000,471011,6200,6,
59,26,0,414010,6400,6,
91,48,70000,172070,6400,6,
243,56,24000,471011,3701,6,
65,50,100000,414010,6300,6,
66,58,34000,49904X,6701,6,
48,54,110000,172051,3701,6,
75,27,45000,172051,6300,6,
185,37,75000,414010,6300,6,
112,42,36000,475040,6701,6,
87,22,5000,414010,3702,6,
223,23,18000,1940XX,6702,6,
86,57,84000,49904X,6200,6,
80,48,51000,514041,6601,6,
66,46,150000,414010,6602,6,
80,52,70000,471011,6702,6,
80,46,55000,113051,6500,6,
219,39,50000,119041,6300,6,
83,42,20000,471011,6400,6,
75,67,28000,192040,6602,6,
62,28,85000,113071,6200,6,
75,38,85000,414010,3702,6,
92,40,0,113071,6602,6,
89,23,1000,1721YY,6300,6,
88,64,0,49904X,6702,6,
57,55,90000,172070,3701,6,
78,66,55000,1721YY,6601,6,
64,60,70000,172141,3701,6,
71,24,12000,4750YY,6601,6,
88,51,0,471011,6500,6,
21,65,80000,172070,6701,6,
66,49,28000,1721YY,6500,6,
88,28,20000,414010,6400,6,
94,61,86000,1721YY,6702,6,
163,26,58000,1721YY,3702,6,
80,50,80000,49909X,6702,6,
55,67,0,471011,6200,6,
96,57,100000,414010,6500,6,
94,39,130000,119041,6500,6,
98,36,180000,1721YY,3702,6,
70,33,50000,414010,6500,6,
234,29,40000,49904X,6300,6,
74,49,91000,471011,3702,6,
66,26,47000,49909X,6601,6,
67,50,0,49909X,6602,6,
70,44,39200,471011,6500,6,
182,21,15000,471011,6601,6,
51,54,0,471011,3702,6,
71,48,0,471011,3702,6,
75,49,60000,1721YY,6701,6,
70,51,70000,414010,6400,6,
91,47,40000,414010,6400,6,
86,48,65000,414010,6400,6,
68,57,25000,414010,3701,6,
88,41,170000,49909X,6400,6,
70,64,0,471011,6500,6,
66,65,0,1721YY,3702,6,
88,58,0,514041,3701,6,
64,41,33000,49904X,6300,6,
64,45,0,192040,6702,6,
96,40,77000,192040,3701,6,
62,41,25000,471011,6602,6,
180,53,150000,172051,6400,6,
103,30,38000,414010,3701,6,
29,53,80000,1721YY,6601,6,
75,51,44000,1940XX,6701,6
