PWGTP,AGEP,WAGP,SOCP,PUMA,ST,
9,40,130000,1191XX,11102,6,
12,55,55000,1191XX,11106,6,
8,45,60000,414010,11106,6,
41,62,112000,1191XX,11101,6,
21,57,100000,414010,11101,6,
8,32,62000,519010,7902,6,
45,23,40000,4990XX,11103,6,
37,52,504000,1191XX,11102,6,
20,59,116000,1191XX,11106,6,
25,60,0,1191XX,11103,6,
18,36,60000,19204X,11104,6,
15,30,100000,519010,7902,6,
25,60,0,1721XX,11102,6,
33,20,8000,514041,11103,6,
27,57,240000,518010,7901,6,
26,60,0,414010,7901,6,
13,54,95000,471011,11103,6,
9,60,113000,1191XX,8301,6,
11,55,158000,1721YY,11102,6,
18,50,200000,414010,11103,6,
21,54,90000,1721YY,11103,6,
19,51,0,1191XX,11102,6,
57,54,125000,471011,11101,6,
11,52,0,471011,8301,6,
12,52,32000,1721YY,8301,6,
22,68,14000,19204X,11105,6,
13,55,96000,1191XX,11101,6,
9,20,4000,519010,7901,6,
1,43,10300,1191XX,8301,6,
22,73,0,471011,11106,6,
3,58,21300,1191XX,8302,6,
15,27,50000,1721YY,11104,6,
40,34,30000,49904X,8303,6,
17,24,25000,4990XX,11106,6,
13,71,35000,414010,8303,6,
26,43,10300,1191XX,8303,6,
14,68,0,414010,11101,6,
25,33,44400,172070,8303,6,
21,79,0,1191XX,7901,6,
26,46,140000,1191XX,11102,6,
7,65,0,1191XX,11103,6,
1,55,19000,1191XX,8302,6,
13,66,40000,4990XX,11102,6,
30,73,0,1191XX,8302,6,
13,56,80000,1191XX,8303,6,
9,36,227000,1191XX,8303,6,
37,51,91000,1191XX,8301,6,
35,41,0,519010,8303,6,
20,65,133000,414010,11101,6,
24,68,90000,1721YY,7901,6,
17,39,27000,1191XX,11102,6,
13,56,70000,49904X,11104,6,
16,46,80000,1191XX,8302,6,
10,71,101000,1721YY,11103,6,
14,74,74000,1191XX,11102,6,
17,44,64000,1940YY,11104,6,
13,33,49000,471011,8302,6,
22,42,56000,1191XX,7902,6,
24,53,133000,1191XX,8303,6,
14,61,10000,1191XX,11102,6,
39,48,78000,113051,11104,6,
34,52,28000,49904X,11103,6,
57,54,26000,4740XX,11104,6,
13,73,0,414010,11106,6,
12,43,60000,4990XX,11101,6,
20,52,200000,113051,11103,6,
69,60,0,1191XX,11102,6,
11,47,48000,471011,11105,6,
65,56,160000,1191XX,7902,6,
24,60,140000,1191XX,11102,6,
26,62,100000,1191XX,11102,6,
10,81,0,1191XX,8303,6,
5,58,81000,1721YY,11103,6,
11,54,90000,1191XX,8302,6,
10,54,104000,475032,11103,6,
16,28,38400,172051,11101,6,
25,57,45000,172051,8301,6,
29,65,50000,414010,8301,6,
12,47,0,1191XX,11106,6,
20,61,2000,1191XX,7901,6,
24,49,120000,1721YY,11101,6,
23,25,60000,1191XX,8302,6,
14,50,130000,414010,11102,6,
11,68,0,1191XX,8301,6,
10,61,0,1191XX,8301,6,
7,54,74000,471011,11101,6,
37,34,45000,1191XX,7902,6,
15,49,158000,1191XX,11106,6,
23,66,0,1721XX,8301,6,
26,54,125000,1191XX,8303,6,
19,41,66000,172051,8302,6,
42,27,56000,414010,11101,6,
51,47,0,1940YY,11106,6,
17,32,0,4740XX,7902,6,
10,31,55000,1191XX,8303,6,
34,36,66000,172051,8302,6,
15,44,45000,1191XX,7901,6,
10,74,0,1191XX,8301,6,
11,51,165000,1191XX,11102,6,
13,57,90000,414010,11102,6,
43,48,25000,1191XX,8303,6,
15,35,200,49904X,11104,6,
24,67,4800,1940YY,8303,6,
15,24,12000,1721YY,8303,6,
16,49,160000,1191XX,11101,6,
14,32,0,471011,8303,6,
18,48,95000,1191XX,11103,6,
12,49,35000,1721YY,11103,6,
102,76,0,4990XX,11106,6,
15,58,108000,1191XX,11105,6,
32,42,52000,471011,11105,6,
18,59,100000,1721YY,8301,6,
46,65,40000,414010,11102,6,
11,41,0,1191XX,8302,6,
44,30,25000,471011,11104,6,
19,27,40000,4740XX,11101,6,
11,69,0,1721YY,8303,6,
12,53,77000,1721YY,11101,6,
16,18,3600,1940YY,7901,6,
9,71,4000,1191XX,8301,6,
20,68,130000,1191XX,11102,6,
12,64,225000,1191XX,11106,6,
22,49,8000,519020,11106,6,
22,38,65000,172051,11104,6,
11,50,40000,414010,11104,6,
14,35,62000,414010,8303,6,
39,50,80000,1191XX,8303,6,
8,31,45000,414010,8303,6,
13,57,0,119041,11101,6,
12,31,24000,471011,8301,6,
17,22,4000,1940YY,8303,6,
8,65,0,1191XX,11102,6,
14,51,80000,414010,11104,6,
12,55,504000,119041,8303,6,
24,68,0,471011,11105,6,
45,60,20000,1191XX,11101,6,
45,60,20000,1191XX,11101,6,
24,58,119000,1191XX,11104,6,
9,57,95000,1721YY,11103,6,
30,26,60000,1721YY,11102,6,
29,55,50000,113051,8303,6,
25,46,60000,471011,7902,6,
9,42,110000,1721YY,11104,6,
12,38,50000,1191XX,11103,6,
19,48,90000,1191XX,8303,6,
13,53,180000,1191XX,7901,6,
29,36,88000,1191XX,11102,6,
21,61,50000,414010,11106,6,
22,48,133000,414010,7901,6,
11,60,120000,1721YY,11106,6,
11,29,206000,49904X,11101,6,
12,43,0,471011,8301,6,
37,24,23400,172051,8303,6,
16,43,10000,519020,11103,6,
20,55,94000,471011,8302,6,
27,48,108000,1191XX,11102,6,
20,40,200000,471011,11106,6,
13,62,225000,113051,11104,6,
14,43,230000,113071,11106,6,
7,57,94000,1721YY,8302,6,
16,60,8000,1191XX,7901,6,
15,43,150000,119041,11106,6,
80,32,65000,471011,7902,6,
18,54,110000,1721YY,8301,6,
50,28,60000,475032,7901,6,
11,38,95000,172051,7902,6,
7,36,82000,1191XX,8302,6,
12,33,30000,1191XX,8303,6,
20,46,190000,1191XX,8303,6,
19,64,0,1191XX,11102,6,
26,31,30000,414010,11103,6,
21,72,0,1940YY,7902,6,
14,58,40000,49904X,11104,6,
14,58,0,414010,7901,6,
7,32,88000,471011,11105,6,
32,76,43000,472211,7902,6,
72,35,60000,1191XX,11103,6,
13,58,150000,1191XX,11106,6,
14,46,73000,1721YY,7902,6,
14,47,0,4990XX,11101,6,
10,61,15500,514041,11106,6,
34,32,105000,113051,11104,6,
10,29,30000,1191XX,8302,6,
16,40,504000,172051,7901,6,
14,78,0,1191XX,7902,6,
20,57,25000,514041,11106,6,
16,27,52000,172070,11103,6,
13,42,0,4990XX,11105,6,
13,37,34000,471011,11105,6,
12,57,36000,1191XX,8301,6,
30,51,110000,414010,11106,6,
11,28,80000,1191XX,11101,6,
8,25,0,1191XX,11103,6,
13,65,120000,1721YY,11104,6,
21,51,110000,172070,11103,6,
21,62,0,1191XX,7902,6,
12,62,27000,471011,7901,6,
15,25,20000,471011,7901,6,
23,65,90000,414010,11105,6,
6,30,65000,514041,11105,6,
15,34,54000,471011,11106,6,
27,36,40000,519020,8302,6,
9,52,18600,414010,11105,6,
6,53,504000,1191XX,7902,6,
12,53,51000,414010,11105,6,
17,18,2000,4990XX,8303,6,
8,56,170000,1191XX,11106,6,
28,64,0,471011,8303,6,
13,30,56000,1191XX,7902,6,
20,54,0,172051,11106,6,
11,51,0,4990XX,11104,6,
9,57,94000,471011,11105,6,
12,66,12600,471011,8303,6,
9,65,120000,414010,11102,6,
11,61,140000,414010,8303,6,
46,54,180000,1191XX,11102,6,
17,28,50000,1721YY,11103,6,
10,52,97000,1721YY,11106,6,
25,43,20000,1191XX,11102,6,
39,60,0,172051,11104,6,
32,35,45000,1191XX,11105,6,
17,45,200000,1191XX,8303,6,
31,34,71000,1721YY,7902,6,
11,59,54000,1191XX,8301,6,
13,66,27000,1191XX,8301,6,
16,20,4000,471011,7901,6,
11,50,85000,1191XX,11102,6,
39,38,95000,172051,7902,6,
16,66,0,1940XX,7901,6,
34,68,5000,1191XX,7901,6,
8,62,104000,172141,8303,6,
10,47,85000,113051,11102,6,
16,29,52000,518090,11101,6,
14,54,205000,1191XX,11106,6,
16,39,45000,1940YY,11106,6,
14,47,2000,1191XX,11101,6,
10,68,0,172070,11106,6,
19,31,100000,414010,11106,6,
17,55,80000,1191XX,11103,6,
13,62,504000,519010,7902,6,
14,58,35000,1191XX,7902,6,
50,53,168000,119041,11101,6,
14,19,4000,1940YY,7901,6,
19,32,40000,1191XX,7901,6,
24,35,40000,414010,7902,6,
27,41,15000,1191XX,11102,6,
11,70,160000,1191XX,11102,6,
18,63,14400,1191XX,7901,6,
14,55,180000,471011,11102,6,
20,74,20000,414010,7902,6,
14,50,0,172051,8301,6,
9,32,0,472231,7902,6,
18,36,125000,1721YY,11104,6,
7,76,10000,4990XX,11104,6,
21,30,29800,472211,8301,6,
25,57,268000,1191XX,11104,6,
18,46,85000,414010,11101,6,
15,53,150000,1191XX,11102,6,
10,43,115000,1721YY,8302,6,
13,45,45000,1721YY,11106,6,
4,33,40000,414010,7902,6,
15,44,0,472211,11102,6,
33,25,33500,471011,7901,6,
29,53,67000,1191XX,7901,6,
17,19,1000,4990XX,8303,6,
24,56,0,1191XX,11102,6,
21,54,90000,1721YY,8303,6,
22,57,130000,1721YY,11106,6,
15,46,150000,1191XX,11101,6,
13,63,0,1191XX,7902,6,
10,51,90000,1191XX,11106,6,
22,52,90000,537070,7902,6,
20,50,45000,4990XX,11101,6,
13,56,0,172051,7902,6,
12,55,55000,172070,11101,6,
36,61,110000,1191XX,11101,6,
8,32,50000,519020,11106,6,
14,30,38000,414010,11103,6,
8,26,86000,1191XX,11106,6,
35,60,35000,1191XX,11101,6,
13,59,16200,1940XX,11101,6,
15,41,37000,1191XX,11102,6,
25,54,50000,4990XX,11103,6,
3,64,0,1191XX,7902,6,
40,64,30000,4990XX,7902,6,
11,52,53000,414010,11105,6,
22,44,72000,4990XX,11102,6,
13,68,180000,1191XX,11106,6,
38,40,10000,49904X,11105,6,
8,63,135000,414010,11102,6,
21,71,121000,1721YY,11105,6,
10,27,0,113071,11101,6,
70,25,64000,1191XX,7901,6,
11,58,504000,414010,7902,6,
8,58,90000,1191XX,11101,6,
24,41,45000,414010,11102,6,
17,48,150000,1191XX,11102,6,
15,30,85000,1721YY,11103,6,
12,52,75000,471011,11102,6,
9,33,45000,471011,11103,6,
23,60,504000,414010,11106,6,
17,47,100000,414010,7901,6,
8,50,85000,414010,11102,6,
13,61,72000,414010,11106,6,
30,57,38000,1191XX,8303,6,
8,60,25000,414010,7901,6,
14,45,95000,471011,11103,6,
18,40,70000,113071,7901,6,
13,53,75000,1191XX,11102,6,
31,35,50000,4990XX,8303,6,
30,49,110000,1721YY,8301,6,
16,66,0,4990XX,7902,6,
8,59,125000,1191XX,11104,6,
3,43,10300,1191XX,8303,6,
23,21,2500,1940YY,7901,6,
14,57,46000,1721YY,11104,6,
71,59,53000,49904X,7902,6,
14,57,75000,1191XX,11102,6,
34,61,120000,1191XX,7902,6,
12,73,0,414010,11106,6,
10,52,42000,414010,11101,6,
14,54,210000,119041,8303,6,
14,48,200000,1191XX,11101,6,
68,61,16600,414010,8303,6,
19,34,20000,1940YY,11106,6,
28,52,90000,514041,11105,6,
32,20,30000,49904X,11105,6,
16,42,0,4990XX,8302,6,
13,63,45500,1940YY,7901,6,
39,55,47000,1191XX,8303,6,
16,59,62000,1191XX,11104,6,
17,61,35000,1191XX,7901,6,
13,53,60000,1191XX,11104,6,
21,53,130000,172051,11102,6,
21,67,0,1191XX,11101,6,
28,51,80000,1191XX,7902,6,
19,46,0,1721YY,7901,6,
20,26,0,1191XX,11102,6,
14,47,0,471011,8303,6,
16,70,504000,1191XX,7901,6,
14,43,110000,471011,11102,6,
12,33,77000,113051,8301,6,
9,59,0,471011,7902,6,
19,28,15000,4990XX,7901,6,
42,36,60000,1191XX,7901,6,
13,37,77000,414010,11104,6,
30,32,42000,414010,7901,6,
12,42,55000,113051,11101,6,
17,63,110000,1191XX,7901,6,
29,41,72000,172051,8303,6,
15,48,115000,1191XX,11101,6,
16,47,25000,1191XX,11101,6,
12,65,0,414010,11104,6,
29,38,50000,519010,8301,6,
18,35,40000,514041,11103,6,
11,28,110000,1940YY,11102,6,
14,68,48000,414010,7901,6,
20,59,145000,1721YY,8303,6,
18,26,90000,414010,11106,6,
18,31,28000,414010,11104,6,
12,32,168000,1721YY,11102,6,
11,52,220000,119041,11102,6,
19,62,0,1940XX,11105,6,
23,63,0,172051,7901,6,
23,58,120000,1191XX,11104,6,
21,78,0,1191XX,11102,6,
26,35,110000,172070,7901,6,
9,52,200000,414010,11103,6,
15,54,202000,1191XX,8302,6,
22,38,120000,172051,7902,6,
12,33,40000,1191XX,11102,6,
8,64,81000,471011,11104,6,
22,54,104000,1191XX,11105,6,
8,48,45000,172141,11101,6,
17,41,55000,1191XX,11104,6,
13,56,35000,471011,7902,6,
84,49,120000,1191XX,11102,6,
30,50,21800,1191XX,11106,6,
11,51,0,414010,11106,6,
34,64,5800,113051,11102,6,
24,70,60000,414010,11102,6,
23,53,504000,1191XX,11102,6,
13,55,100000,172051,11106,6,
19,51,200000,414010,11106,6,
19,71,186000,172070,8302,6,
10,28,65000,519010,7902,6,
10,25,40000,519010,7902,6,
14,53,100000,1191XX,11105,6,
11,29,105000,514041,11101,6,
11,59,0,471011,7901,6,
29,53,51000,1191XX,8303,6,
12,31,85000,1191XX,8301,6,
14,68,200000,1191XX,11101,6,
13,57,120000,1191XX,8303,6,
13,62,0,1191XX,11106,6,
22,57,10000,172051,11104,6,
31,45,80000,113051,11102,6,
29,66,155000,1191XX,11102,6,
22,64,127000,1191XX,11106,6,
13,68,3700,514041,8302,6,
8,69,125000,1191XX,11103,6,
13,20,4000,471011,7901,6,
13,41,150000,414010,11101,6,
4,55,181000,1191XX,8302,6,
8,56,100000,1721YY,11102,6,
18,20,4000,471011,7901,6,
9,69,0,1191XX,8303,6,
16,48,220000,172070,11102,6,
16,30,13000,1191XX,11105,6,
19,66,0,1191XX,8301,6,
23,88,35000,471011,11105,6,
16,51,42700,414010,8302,6,
12,61,50000,1721YY,11104,6,
14,47,50000,519020,8301,6,
20,50,38000,519020,8301,6,
83,51,150000,1191XX,7902,6,
11,53,115000,1191XX,11101,6,
17,64,0,414010,7901,6,
22,41,75000,113071,11104,6,
16,66,100000,471011,11104,6,
14,69,10000,1191XX,8303,6,
12,57,91000,1721YY,11101,6,
19,59,105000,1191XX,11101,6,
12,50,95000,414010,11101,6,
19,68,0,414010,7901,6,
13,48,22000,1191XX,11102,6,
27,51,80000,1191XX,8303,6,
5,31,49000,113071,11103,6,
12,66,0,172141,11106,6,
30,24,90000,414010,7901,6,
9,58,48000,1191XX,8302,6,
10,30,15000,519010,8302,6,
21,36,0,1191XX,7901,6,
11,72,0,1191XX,8301,6,
26,29,65000,1191XX,7901,6,
13,36,99000,1721YY,11104,6,
17,63,14400,1191XX,7901,6,
20,60,0,1191XX,8302,6,
23,25,70000,1721YY,8303,6,
24,22,4000,1940YY,8303,6,
27,56,80000,471011,7902,6,
21,34,115000,1191XX,11102,6,
12,25,25000,414010,11104,6,
21,70,62000,49904X,8302,6,
30,57,0,471011,8303,6,
21,54,135000,1191XX,11102,6,
24,49,60000,113071,8303,6,
11,53,250000,172141,8303,6,
6,54,140000,1721YY,11106,6,
8,26,35000,1191XX,8302,6,
12,48,120000,1191XX,11102,6,
36,29,80000,172141,8303,6,
19,55,120000,1191XX,7902,6,
11,53,40000,414010,11104,6,
15,63,504000,1191XX,11102,6,
9,46,110000,49904X,8302,6,
14,58,67000,1191XX,11104,6,
34,38,64000,1191XX,11104,6,
21,59,122000,1721YY,11106,6,
20,35,30000,113071,7902,6,
11,58,170000,119041,11103,6,
40,56,113000,172141,11104,6,
33,54,50000,49904X,11103,6,
13,30,34000,113051,11102,6,
30,50,45000,1191XX,8303,6,
14,17,950,1191XX,11102,6,
18,57,65000,1721YY,8303,6,
13,61,0,1721XX,11106,6,
38,31,100000,519010,7901,6,
8,24,23400,172051,8303,6,
26,45,120000,1191XX,11102,6,
78,31,45000,414010,11103,6,
10,36,0,414010,7902,6,
13,54,155000,1191XX,8303,6,
11,32,0,471011,11101,6,
20,26,66000,172141,7902,6,
17,54,174000,414010,11106,6,
16,64,180000,172070,11106,6,
20,24,1500,172070,8303,6,
12,52,221000,1191XX,11102,6,
19,36,50000,1721YY,8303,6,
15,26,35000,1191XX,8303,6,
17,58,7800,1191XX,11103,6,
19,65,130000,518010,11103,6,
12,62,17000,414010,8302,6,
21,50,204000,1191XX,11105,6,
26,49,278000,1191XX,11105,6,
19,34,60000,471011,7901,6,
19,39,60000,1191XX,8301,6,
29,48,13200,172070,11101,6,
63,39,40000,471011,8301,6,
21,66,132000,1721YY,8302,6,
45,45,54000,1191XX,7902,6,
12,43,91000,4990XX,7901,6,
11,58,100000,172070,11102,6,
7,54,45000,4750XX,11106,6,
14,39,135000,119041,8303,6,
15,41,90000,113051,8301,6,
12,36,104000,1191XX,11101,6,
14,45,160000,1191XX,11102,6,
13,59,110000,514041,11105,6,
15,72,0,1191XX,11102,6,
13,61,100000,414010,11106,6,
29,28,9000,4990XX,11104,6,
27,56,0,4750XX,11103,6,
12,52,90000,1191XX,11103,6,
6,55,200000,1191XX,11102,6,
8,66,42000,514041,11105,6,
29,46,125000,1721YY,11106,6,
15,44,120000,471011,11105,6,
12,54,109000,1191XX,8303,6,
12,53,504000,1191XX,8303,6,
41,46,135000,1191XX,8303,6,
3,85,0,1191XX,8302,6,
11,18,3600,1940YY,7901,6,
14,49,48000,1191XX,11105,6,
14,50,80000,172051,11105,6,
5,59,15000,172070,8302,6,
21,79,0,1191XX,8303,6,
8,51,0,471011,7901,6,
12,57,67000,1191XX,11101,6,
21,65,0,172141,8302,6,
25,59,78000,4990XX,11104,6,
19,63,30000,4990XX,7902,6,
12,55,90000,4990XX,11101,6,
12,60,95000,113071,8301,6,
17,44,0,4990XX,8302,6,
16,42,75000,1191XX,8303,6,
66,50,0,414010,11102,6,
5,20,4000,519010,7901,6,
5,21,0,1940YY,8303,6,
18,59,100000,1940XX,8301,6,
15,47,110000,414010,11101,6,
7,73,0,172141,11105,6,
22,52,0,1191XX,11106,6,
13,40,95000,1191XX,11101,6,
47,33,0,1191XX,8302,6,
43,56,102000,1191XX,11102,6,
18,43,64000,1940XX,11103,6,
15,55,28000,1191XX,11102,6,
7,51,8000,1721YY,7901,6,
72,56,122000,1721YY,11102,6,
13,61,75000,1721YY,11101,6,
14,33,48000,414010,8303,6,
11,55,0,1191XX,8303,6,
37,61,0,1191XX,11105,6,
36,61,0,1191XX,11105,6,
44,24,0,1191XX,11105,6,
18,51,45000,1191XX,11102,6,
12,63,0,1191XX,8303,6,
12,66,0,1191XX,8303,6,
20,37,74000,1191XX,8301,6,
22,42,140000,471011,7902,6,
46,53,0,1191XX,11106,6,
12,56,75000,414010,11101,6,
11,51,23000,414010,11104,6,
11,56,110000,414010,11104,6,
25,57,120000,1721YY,8303,6,
19,26,30000,519010,7902,6,
26,26,65000,4750YY,7902,6,
7,62,110000,471011,11102,6,
18,65,0,1191XX,8302,6,
11,31,0,1191XX,8302,6,
11,41,104000,119041,11104,6,
36,55,50000,172070,8301,6,
7,48,493000,1191XX,11101,6,
43,42,20000,1191XX,11102,6,
21,44,103000,172051,11101,6,
19,75,0,414010,11106,6,
11,39,72000,113071,8303,6,
21,28,90000,414010,11102,6,
31,29,2000,1191XX,11101,6,
9,53,500,4990XX,8303,6,
9,73,0,172070,11106,6,
38,62,126000,472231,11106,6,
12,58,50000,1191XX,7901,6,
21,67,150000,119041,11102,6,
13,57,16400,1191XX,11101,6,
14,62,0,1191XX,11102,6,
8,57,493000,1191XX,11106,6,
20,53,38000,414010,11103,6,
12,36,130000,119041,8303,6,
25,28,200000,1191XX,8303,6,
17,30,150000,1191XX,8303,6,
20,26,0,1191XX,8303,6,
12,54,78000,1191XX,7901,6,
38,42,78000,1191XX,11102,6,
12,48,130000,1191XX,11102,6,
14,43,62000,1191XX,11101,6,
23,73,0,1191XX,11102,6,
37,68,13900,172051,8303,6,
10,56,6000,1191XX,8302,6,
13,43,493000,1191XX,11106,6,
14,40,493000,1191XX,11106,6,
9,49,60000,4990XX,7902,6,
8,52,48000,49904X,11101,6,
15,43,6000,1191XX,11101,6,
12,54,84000,4990XX,11101,6,
7,40,117000,1191XX,11103,6,
7,40,0,113051,11103,6,
9,47,104000,1721YY,8303,6,
34,63,0,1721YY,11103,6,
14,25,0,471011,7901,6,
36,49,121000,1191XX,11102,6,
29,45,65000,1191XX,8303,6,
22,51,57000,1191XX,11102,6,
13,72,0,1191XX,11101,6,
21,49,55000,113051,7902,6,
13,60,0,1191XX,7902,6,
21,32,55000,519010,7901,6,
21,42,90000,1191XX,8302,6,
14,52,97000,113051,11106,6,
12,68,0,119041,11105,6,
27,55,125000,518010,11103,6,
11,51,24000,4990XX,11104,6,
55,62,80000,414010,7902,6,
73,46,110000,1191XX,11106,6,
13,60,120000,1191XX,11106,6,
13,70,0,113051,11101,6,
12,63,0,1191XX,7901,6,
19,26,0,414010,7901,6,
25,53,100000,1191XX,11102,6,
29,34,90000,519010,8302,6,
51,55,12000,414010,8303,6,
13,61,0,1191XX,8303,6,
20,41,106000,1191XX,11102,6,
10,51,130000,414010,11106,6,
16,24,51000,172141,11105,6,
16,46,0,1191XX,11102,6,
45,55,26000,4990XX,7901,6,
24,50,225000,1191XX,11102,6,
6,63,0,471011,11103,6,
15,51,210000,1191XX,11102,6,
3,57,62000,1191XX,7902,6,
12,35,110000,113051,11106,6,
19,40,65000,4990XX,11104,6,
20,51,65000,1191XX,8303,6,
44,21,4000,1721YY,7901,6,
100,38,70000,1191XX,11103,6,
24,21,19000,514041,8301,6,
37,28,27000,1191XX,11101,6,
13,34,98000,1191XX,11101,6,
21,64,30000,1191XX,11106,6,
13,52,60000,172070,11102,6,
13,56,60000,172070,11102,6,
12,54,120000,414010,11101,6,
16,28,90000,1721YY,11102,6,
15,50,135000,471011,8302,6,
12,40,6200,4990XX,11105,6,
8,31,36400,4990XX,8302,6,
21,49,119000,414010,11101,6,
23,42,50000,471011,8303,6,
36,48,52000,1191XX,7902,6,
10,51,40000,514041,11106,6,
12,54,50000,471011,8303,6,
23,71,50000,471011,11101,6,
31,48,60000,471011,11101,6,
31,22,10000,1191XX,7901,6,
73,41,30000,4990XX,11103,6,
36,57,80000,472211,8301,6,
21,59,75000,1191XX,7902,6,
18,31,96000,113071,8302,6,
13,42,185000,1191XX,8303,6,
20,30,110000,518010,8302,6,
12,48,120000,1191XX,11101,6,
12,64,0,1191XX,11101,6,
24,48,144000,172141,11103,6,
9,50,40900,113071,8301,6,
20,23,2100,1940YY,11106,6,
22,80,100000,1191XX,8302,6,
22,67,0,1721YY,7902,6,
19,30,40000,472211,11103,6,
7,32,50000,1191XX,11106,6,
13,58,72000,414010,7902,6,
24,24,20000,514041,8301,6,
13,60,35000,1191XX,8301,6,
19,44,110000,119041,11101,6,
13,69,0,4990XX,7901,6,
23,62,200000,172051,7901,6,
8,57,493000,1191XX,11106,6,
13,47,52000,1721YY,11102,6,
5,67,493000,1191XX,11105,6,
6,25,70000,172141,7901,6,
24,37,27000,4990XX,7901,6,
38,55,54000,414010,11104,6,
12,33,105000,1191XX,11102,6,
19,34,26900,514041,11101,6,
16,28,65000,514041,11101,6,
11,70,0,471011,8301,6,
10,80,0,113051,8303,6,
10,58,100000,1191XX,7902,6,
18,58,70000,1191XX,8302,6,
64,35,50000,471011,11105,6,
68,55,160000,1721YY,11102,6,
16,56,8000,471011,8303,6,
21,64,0,471011,7901,6,
13,53,65000,1191XX,8303,6,
12,29,70000,1191XX,7901,6,
11,52,150000,1191XX,11106,6,
15,56,44000,4990XX,11102,6,
9,57,225000,1191XX,11102,6,
16,62,0,471011,11105,6,
25,76,0,1191XX,7902,6,
12,58,116000,1191XX,11106,6,
11,57,164000,1191XX,11106,6,
7,62,0,4990XX,11105,6,
33,51,95000,1191XX,11105,6,
12,69,0,414010,7901,6,
15,43,0,4990XX,11106,6,
13,38,166000,1191XX,11102,6,
14,24,48000,1191XX,11102,6,
11,27,14000,472211,11104,6,
11,68,0,1191XX,11101,6,
28,42,125000,1721YY,8303,6,
31,35,0,1191XX,8303,6,
25,32,238000,113071,11105,6,
20,36,140000,1191XX,7902,6,
17,65,0,1721YY,11102,6,
11,64,150000,172051,11106,6,
13,75,0,1721YY,8303,6,
29,34,40000,471011,8302,6,
13,40,36700,49904X,11104,6,
23,62,26000,414010,7902,6,
13,67,104000,1191XX,11105,6,
19,31,89000,471011,11105,6,
24,60,155000,1191XX,7901,6,
25,27,0,49904X,11105,6,
18,52,110000,1721YY,8301,6,
30,43,35000,414010,8303,6,
27,51,100000,1191XX,11105,6,
8,46,90000,172070,7901,6,
14,47,50000,1191XX,8302,6,
19,64,35000,414010,11102,6,
26,57,44000,514041,11106,6,
23,42,25000,471011,7901,6,
36,51,106000,172070,11106,6,
21,62,35000,414010,8302,6,
22,58,0,414010,8302,6,
10,54,80000,414010,11106,6,
16,36,55000,4990XX,8303,6,
14,63,250000,172051,7902,6,
75,50,50000,514041,11104,6,
57,60,44000,4990XX,11103,6,
43,58,135000,1191XX,11105,6,
43,57,100000,1191XX,11105,6,
23,62,0,471011,7902,6,
25,53,50000,172070,11105,6,
7,31,123000,172070,8303,6,
