PWGTP,AGEP,WAGP,SOCP,PUMA,ST,
32,20,8000,514041,11103,6,
24,54,90000,1721YY,11103,6,
11,52,0,471011,8301,6,
15,27,50000,1721YY,11104,6,
43,34,30000,49904X,8303,6,
18,24,25000,4990XX,11106,6,
13,66,40000,4990XX,11102,6,
19,65,133000,414010,11101,6,
23,68,90000,1721YY,7901,6,
9,71,101000,1721YY,11103,6,
17,44,64000,1940YY,11104,6,
42,48,78000,113051,11104,6,
14,73,0,414010,11106,6,
13,43,60000,4990XX,11101,6,
22,52,200000,113051,11103,6,
5,58,81000,1721YY,11103,6,
26,57,45000,172051,8301,6,
27,65,50000,414010,8301,6,
15,50,130000,414010,11102,6,
8,54,74000,471011,11101,6,
25,66,0,1721XX,8301,6,
18,41,66000,172051,8302,6,
47,47,0,1940YY,11106,6,
30,36,66000,172051,8302,6,
49,30,25000,471011,11104,6,
11,69,0,1721YY,8303,6,
15,53,77000,1721YY,11101,6,
16,18,3600,1940YY,7901,6,
21,49,8000,519020,11106,6,
23,38,65000,172051,11104,6,
16,35,62000,414010,8303,6,
17,22,4000,1940YY,8303,6,
12,55,504000,119041,8303,6,
27,26,60000,1721YY,11102,6,
21,61,50000,414010,11106,6,
13,43,0,471011,8301,6,
20,72,0,1940YY,7902,6,
13,46,73000,1721YY,7902,6,
11,61,15500,514041,11106,6,
16,40,504000,172051,7901,6,
20,57,25000,514041,11106,6,
14,42,0,4990XX,11105,6,
6,30,65000,514041,11105,6,
12,34,54000,471011,11106,6,
8,52,18600,414010,11105,6,
18,18,2000,4990XX,8303,6,
10,52,97000,1721YY,11106,6,
18,29,52000,518090,11101,6,
22,35,40000,414010,7902,6,
18,36,125000,1721YY,11104,6,
11,43,115000,1721YY,8302,6,
15,44,0,472211,11102,6,
32,25,33500,471011,7901,6,
20,54,90000,1721YY,8303,6,
12,55,55000,172070,11101,6,
14,59,16200,1940YY,11101,6,
24,54,50000,4990XX,11103,6,
45,40,10000,49904X,11105,6,
8,63,135000,414010,11102,6,
12,58,504000,414010,7902,6,
24,41,45000,414010,11102,6,
24,60,504000,414010,11106,6,
13,45,95000,471011,11103,6,
12,52,42000,414010,11101,6,
21,53,130000,172051,11102,6,
20,46,0,1721YY,7901,6,
17,33,77000,113051,8301,6,
13,37,77000,414010,11104,6,
10,42,55000,113051,11101,6,
15,68,48000,414010,7901,6,
19,59,145000,1721YY,8303,6,
20,31,28000,414010,11104,6,
12,32,168000,1721YY,11102,6,
9,52,220000,119041,11102,6,
24,63,0,172051,7901,6,
33,64,5800,113051,11102,6,
24,70,60000,414010,11102,6,
12,29,105000,514041,11101,6,
14,68,3700,514041,8302,6,
8,56,100000,1721YY,11102,6,
15,48,220000,172070,11102,6,
27,88,35000,471011,11105,6,
17,51,42700,414010,8302,6,
13,61,50000,1721YY,11104,6,
18,64,0,414010,7901,6,
17,66,100000,471011,11104,6,
12,50,95000,414010,11101,6,
19,68,0,414010,7901,6,
5,31,49000,113071,11103,6,
28,24,90000,414010,7901,6,
13,36,99000,1721YY,11104,6,
11,53,250000,172141,8303,6,
33,29,80000,172141,8303,6,
12,53,40000,414010,11104,6,
10,46,110000,49904X,8302,6,
12,58,170000,119041,11103,6,
12,30,34000,113051,11102,6,
18,57,65000,1721YY,8303,6,
34,31,100000,519010,7901,6,
89,31,45000,414010,11103,6,
20,54,174000,414010,11106,6,
19,36,50000,1721YY,8303,6,
62,39,40000,471011,8301,6,
21,66,132000,1721YY,8302,6,
8,54,45000,4750XX,11106,6,
13,59,110000,514041,11105,6,
8,66,42000,514041,11105,6,
21,65,0,172141,8302,6,
23,59,78000,4990XX,11104,6,
12,55,90000,4990XX,11101,6,
66,50,0,414010,11102,6,
17,43,64000,1940YY,11103,6,
13,33,48000,414010,8303,6,
11,51,23000,414010,11104,6,
11,56,110000,414010,11104,6,
42,55,50000,172070,8301,6,
19,44,103000,172051,11101,6,
22,67,150000,119041,11102,6,
12,36,130000,119041,8303,6,
12,52,48000,49904X,11101,6,
14,54,84000,4990XX,11101,6,
7,40,0,113051,11103,6,
35,63,0,1721YY,11103,6,
14,25,0,471011,7901,6,
19,49,55000,113051,7902,6,
12,68,0,119041,11105,6,
14,70,0,113051,11101,6,
22,26,0,414010,7901,6,
50,55,12000,414010,8303,6,
9,51,130000,414010,11106,6,
17,24,51000,172141,11105,6,
18,40,65000,4990XX,11104,6,
14,28,90000,1721YY,11102,6,
21,49,119000,414010,11101,6,
25,42,50000,471011,8303,6,
10,51,40000,514041,11106,6,
12,54,50000,471011,8303,6,
23,71,50000,471011,11101,6,
30,48,60000,471011,11101,6,
73,41,30000,4990XX,11103,6,
39,57,80000,472211,8301,6,
18,23,2100,1940YY,11106,6,
21,30,40000,472211,11103,6,
25,24,20000,514041,8301,6,
13,47,52000,1721YY,11102,6,
9,25,70000,172141,7901,6,
37,55,54000,414010,11104,6,
17,56,44000,4990XX,11102,6,
11,64,150000,172051,11106,6,
26,34,40000,471011,8302,6,
16,31,89000,471011,11105,6,
10,46,90000,172070,7901,6,
19,62,35000,414010,8302,6,
20,58,0,414010,8302,6,
72,50,50000,514041,11104,6,
69,60,44000,4990XX,11103,6,
23,62,0,471011,7902,6,
7,31,123000,172070,8303,6,
36,66,0,119041,8303,6,
20,48,125000,414010,11102,6,
12,59,0,4990XX,11101,6,
23,65,55000,1721YY,8302,6,
11,67,96000,471011,7901,6,
20,55,70000,471011,7901,6,
19,38,130000,518010,7902,6,
38,25,25000,414010,11106,6,
7,36,70000,172070,11101,6,
15,31,25000,519020,7901,6,
12,60,150000,172070,8303,6,
39,48,94000,1721YY,11103,6,
22,19,7000,519020,11105,6,
16,28,19000,1940YY,11105,6,
19,45,493000,414010,11102,6,
15,39,148000,1721YY,8303,6,
13,69,0,519010,7902,6,
16,41,210000,119041,8303,6,
28,59,0,1721YY,11106,6,
10,54,99000,1721YY,8302,6,
11,59,97000,1721YY,8302,6,
17,42,55000,4990XX,8303,6,
19,58,190000,119041,11102,6,
8,34,85000,172070,11101,6,
21,23,30000,113071,11103,6,
12,59,0,4990XX,11106,6,
10,48,110000,172141,11102,6,
10,22,0,519010,8301,6,
24,33,32000,471011,11106,6,
55,52,0,4990XX,11101,6,
18,68,39000,471011,8303,6,
28,53,104000,514041,7901,6,
16,54,10000,414010,11101,6,
12,65,0,1721YY,8303,6,
25,40,135000,1721YY,11106,6,
12,42,160000,119041,8303,6,
11,48,75000,113051,8303,6,
19,41,100000,414010,11102,6,
20,56,9800,414010,11104,6,
19,59,72000,471011,11104,6,
26,53,0,172070,11102,6,
15,53,103000,1721YY,11106,6,
13,47,130000,414010,11102,6,
3,55,76000,471011,7902,6,
10,30,0,514041,11105,6,
21,29,55000,113071,11105,6,
11,60,72000,471011,11103,6,
23,60,100000,119041,8302,6,
12,26,9000,1721YY,11106,6,
42,55,493000,414010,11106,6,
22,35,40000,414010,11101,6,
12,32,50000,4990XX,8302,6,
16,52,160000,471011,7902,6,
3,32,48000,172070,8302,6,
20,72,0,4990XX,11104,6,
10,52,100000,519010,7902,6,
9,34,31000,414010,7902,6,
17,58,160000,1721YY,11102,6,
12,32,7000,471011,11101,6,
7,42,60000,172141,11105,6,
13,48,92000,414010,8303,6,
19,52,120000,1721YY,7901,6,
6,38,92000,172051,8302,6,
5,32,17000,1721YY,8303,6,
22,24,32000,414010,11104,6,
16,29,38000,414010,8303,6,
2,64,0,113051,8302,6,
25,53,104000,514041,7901,6,
39,74,0,1721YY,11105,6,
29,43,0,537070,11104,6,
12,65,95000,414010,7901,6,
36,37,40000,172141,11106,6,
23,41,118000,119041,11106,6,
25,51,10000,514041,11104,6,
13,44,65000,471011,11106,6,
19,31,75000,414010,11102,6,
13,36,52000,414010,11105,6,
3,62,0,471011,8302,6,
28,26,67000,414010,11104,6,
26,51,135000,113051,11101,6,
24,66,120000,172070,11102,6,
2,44,46500,113071,11101,6,
8,38,1500,172141,7902,6,
17,44,31200,414010,11106,6,
4,48,1200,414010,11102,6,
11,52,60000,414010,11102,6,
9,18,300,1940YY,8303,6,
6,69,42000,514041,11103,6,
12,46,50000,471011,11106,6,
9,49,0,471011,7902,6,
11,59,88000,1721YY,7901,6,
11,49,88000,1721YY,7901,6,
14,52,26000,471011,7901,6,
9,32,0,1940YY,7901,6,
8,31,107000,172070,7901,6,
15,42,0,49904X,8301,6,
26,42,160000,172070,11102,6,
18,20,25000,414010,11101,6,
12,52,98000,119041,8301,6,
106,33,65000,514041,11106,6,
21,37,42000,1721YY,11105,6,
22,25,55000,519010,7901,6,
10,46,45300,172051,7901,6,
39,20,30000,519010,8302,6,
20,33,62000,172051,8301,6,
20,34,70000,172051,11105,6,
12,33,55000,113071,11101,6,
24,62,0,414010,11106,6,
20,48,55000,471011,11105,6,
17,39,80000,414010,8303,6,
13,59,0,172070,8303,6,
17,62,105000,172051,11103,6,
13,58,160000,1721YY,11102,6,
22,51,78000,414010,11104,6,
28,45,110000,1721YY,11103,6,
20,29,24000,519010,7902,6,
20,50,242000,1721XX,7901,6,
24,58,150000,471011,7901,6,
23,47,20000,4990XX,8301,6,
11,31,120000,119041,8303,6,
18,66,72000,471011,7902,6,
36,65,57000,4990XX,8302,6,
44,37,75000,172141,11101,6,
15,30,34000,472211,7902,6,
15,66,118000,1721YY,11103,6,
12,36,0,414010,11102,6,
9,30,110000,172070,8303,6,
15,71,0,1721YY,11101,6,
37,60,4800,1940YY,7902,6,
9,55,128000,1721YY,11106,6,
10,26,58000,414010,11106,6,
16,28,30000,4990XX,7901,6,
13,31,0,4990XX,11101,6,
20,42,27000,519020,11103,6,
20,26,58000,472211,11104,6,
13,78,0,119041,11102,6,
15,72,69000,1721YY,11101,6,
19,54,10000,4990XX,7901,6,
24,42,60000,471011,8303,6,
12,51,190000,1721YY,8303,6,
16,24,65000,518010,8301,6,
8,77,0,414010,11103,6,
27,52,49000,471011,7901,6,
15,58,110000,119041,8303,6,
14,70,94000,1721YY,11106,6,
12,56,300,49904X,8303,6,
9,18,0,471011,8303,6,
13,65,93000,1721YY,11106,6,
19,66,110000,172051,11106,6,
14,56,30000,414010,11102,6,
47,43,25000,49904X,8301,6,
12,48,77000,49904X,11106,6,
8,59,150000,1721YY,8302,6,
19,57,40000,414010,8302,6,
25,44,80000,514041,11104,6,
12,53,65000,414010,8301,6,
18,43,86000,172070,8302,6,
62,73,8200,414010,7901,6,
34,39,49000,172141,11101,6,
8,24,12000,414010,8302,6,
16,69,224000,414010,8303,6,
24,58,100000,514041,8303,6,
10,28,70000,471011,11105,6,
19,56,0,471011,11103,6,
17,41,72000,1721YY,11106,6,
23,50,110000,414010,11102,6,
22,50,157000,1721YY,11102,6,
11,55,200000,1721YY,11102,6,
7,57,0,172070,11105,6,
14,46,170000,172070,11104,6,
11,56,57000,414010,7901,6,
8,24,20000,414010,11106,6,
12,40,50000,113071,11101,6,
14,69,0,1721YY,11102,6,
14,55,149000,172070,7901,6,
31,49,0,414010,11102,6,
14,63,61000,1721YY,8303,6,
23,64,5400,471011,11102,6,
14,62,84000,471011,11106,6,
16,45,90000,172051,8303,6,
34,34,55000,471011,8301,6,
44,48,0,414010,8301,6,
14,23,40000,1721YY,11104,6,
26,61,118000,1721YY,8302,6,
8,54,180000,172070,11106,6,
13,63,73000,172141,11101,6,
12,37,50000,514041,11104,6,
24,55,16000,471011,11102,6,
10,55,24000,172051,7901,6,
9,38,56000,1940YY,11106,6,
19,28,20000,514041,11102,6,
16,49,65000,172141,11106,6,
15,34,60000,414010,11105,6,
8,38,35000,414010,11106,6,
15,58,125000,1721YY,11106,6,
24,67,25400,414010,11105,6,
14,20,0,4990XX,7902,6,
14,42,132000,1721YY,7901,6,
8,68,30000,414010,11106,6,
26,40,50000,471011,8302,6,
32,52,126000,1721YY,7902,6,
11,53,125000,172141,8303,6,
15,71,54000,514041,11106,6,
13,62,0,472211,7902,6,
18,40,190000,119041,11102,6,
43,46,125000,414010,7902,6,
19,57,40000,514041,11106,6,
9,78,17500,414010,7901,6,
18,56,60000,414010,7902,6,
21,59,80000,414010,11102,6,
22,56,120000,1721YY,11106,6,
22,40,55000,1940YY,7901,6,
9,32,32000,414010,8303,6,
20,54,45000,471011,7902,6,
4,31,8000,49904X,8302,6,
14,44,120000,414010,8303,6,
12,75,0,414010,11102,6,
12,55,50000,414010,11101,6,
18,53,156000,172051,8303,6,
8,54,105000,414010,11101,6,
14,54,60000,514041,11104,6,
31,25,35000,519020,11106,6,
28,62,20000,414010,11105,6,
14,49,13000,519020,11103,6,
11,44,13000,519020,11103,6,
12,45,70000,514041,11102,6,
29,60,40000,471011,11105,6,
20,36,120000,119041,8303,6,
8,41,12800,471011,11103,6,
54,51,63000,519010,7902,6,
24,19,3000,1721YY,11102,6,
23,57,19500,172141,11101,6,
12,61,144000,119041,11102,6,
19,42,56000,49904X,8302,6,
7,54,148000,172070,8303,6,
6,61,55000,414010,7902,6,
15,65,65000,414010,7902,6,
34,42,53000,471011,11101,6,
15,35,77000,1721YY,11106,6,
7,46,78000,414010,8301,6,
13,32,30000,514041,7901,6,
20,38,35000,514041,7901,6,
14,59,89000,1721YY,8303,6,
12,49,155000,1721YY,11106,6,
7,53,80000,1721YY,11106,6,
23,61,17000,414010,8303,6,
13,56,205000,172070,8303,6,
8,62,6000,471011,7901,6,
21,47,140000,119041,11106,6,
19,65,72000,172141,8303,6,
13,59,125000,1721YY,11102,6,
8,26,24000,414010,11103,6,
36,36,57000,414010,11106,6,
7,60,50000,414010,11106,6,
20,58,60000,471011,7901,6,
12,29,3000,519010,8302,6,
14,34,30000,113051,11101,6,
6,41,100000,414010,11105,6,
11,59,70000,471011,11102,6,
83,26,10000,414010,11101,6,
18,75,0,4990XX,7901,6,
7,61,33300,113051,11104,6,
11,30,70000,1721YY,11101,6,
12,62,0,49904X,11101,6,
80,25,13800,519020,11105,6,
15,67,0,471011,7902,6,
26,44,80000,471011,7902,6,
7,29,48000,113071,11106,6,
11,61,55000,414010,11106,6,
12,39,250000,172051,8303,6,
19,62,108000,1721YY,11103,6,
14,29,90000,1721YY,11101,6,
12,42,65000,4990XX,11103,6,
12,69,98000,172141,8303,6,
27,40,28000,4750YY,7902,6,
26,42,200000,119041,8303,6,
14,57,85000,172051,8301,6,
20,66,0,518090,8303,6,
20,59,25000,414010,11104,6,
12,59,200000,414010,8301,6,
12,59,24000,414010,8301,6,
13,31,1800,4990XX,8301,6,
17,25,54000,172051,7901,6,
13,26,80000,519010,7901,6,
22,64,55000,475040,8301,6,
4,45,55000,471011,8302,6,
34,53,50000,49904X,8303,6,
13,58,107000,1721YY,8303,6,
34,30,165000,471011,11101,6,
12,32,29000,113071,7901,6,
9,56,200000,172141,11102,6,
89,55,56000,414010,11102,6,
48,54,80000,172070,8303,6,
31,30,85000,1721YY,11106,6,
33,29,79000,172051,11106,6,
15,30,79000,172141,8303,6,
75,22,25800,414010,11106,6,
22,21,8000,519010,7901,6,
27,19,4000,1721YY,7901,6,
50,45,30000,4990XX,8303,6,
10,51,66000,471011,7901,6,
42,36,140000,475040,11105,6,
24,59,0,414010,8303,6,
21,62,83000,172051,7901,6,
21,46,0,471011,7902,6,
13,56,455000,414010,8303,6,
13,51,27000,514041,11105,6,
10,71,0,518090,8301,6,
6,69,45000,1721YY,8302,6,
22,63,90000,1721XX,7902,6,
21,55,86000,172070,11104,6,
14,34,15000,514041,11101,6,
21,59,0,172051,11106,6,
17,57,7000,4990XX,11101,6,
77,25,20000,1721YY,8301,6,
7,42,54000,471011,11106,6,
15,54,84000,113051,8301,6,
32,51,90000,414010,8301,6,
17,61,120000,1721YY,11106,6,
13,59,100000,172051,8302,6,
25,63,35000,414010,11101,6,
18,62,0,4990XX,11104,6,
18,37,86000,172051,11104,6,
21,53,100000,1721YY,11101,6,
22,57,0,1721YY,11103,6,
11,81,0,1721XX,8303,6,
17,37,77000,1721YY,11103,6,
14,45,46600,471011,11104,6,
27,47,47000,414010,8303,6,
18,46,180000,172070,8303,6,
29,19,1700,4990XX,11104,6,
16,64,30000,471011,11103,6,
94,23,18000,414010,8303,6,
