PWGTP,AGEP,WAGP,SOCP,PUMA,ST,
281,73,8200,414010,7901,6,
168,39,49000,172141,11101,6,
46,24,12000,414010,8302,6,
84,69,224000,414010,8303,6,
106,58,100000,514041,8303,6,
43,28,70000,471011,11105,6,
83,53,50000,192040,8303,6,
98,56,0,471011,11103,6,
92,41,72000,1721YY,11106,6,
128,50,110000,414010,11102,6,
190,33,23000,192040,11105,6,
115,50,157000,1721YY,11102,6,
109,62,100000,192040,7901,6,
64,55,200000,1721YY,11102,6,
44,57,0,172070,11105,6,
74,46,170000,172070,11104,6,
55,56,57000,414010,7901,6,
36,24,20000,414010,11106,6,
60,40,50000,113071,11101,6,
66,69,0,1721YY,11102,6,
66,55,149000,172070,7901,6,
180,49,0,414010,11102,6,
62,63,61000,1721YY,8303,6,
112,64,5400,471011,11102,6,
67,62,84000,471011,11106,6,
78,45,90000,172051,8303,6,
157,34,55000,471011,8301,6,
212,48,0,414010,8301,6,
51,23,40000,1721YY,11104,6,
139,61,118000,1721YY,8302,6,
39,54,180000,172070,11106,6,
66,63,73000,172141,11101,6,
56,37,50000,514041,11104,6,
117,55,16000,471011,11102,6,
46,55,24000,172051,7901,6,
75,28,20000,514041,11102,6,
70,49,65000,172141,11106,6,
71,34,60000,414010,11105,6,
41,38,35000,414010,11106,6,
73,58,125000,1721YY,11106,6,
107,67,25400,414010,11105,6,
70,20,0,4990XX,7902,6,
66,42,132000,1721YY,7901,6,
42,68,30000,414010,11106,6,
132,40,50000,471011,8302,6,
136,52,126000,1721YY,7902,6,
46,53,125000,172141,8303,6,
46,71,54000,514041,11106,6,
89,40,45000,414010,11102,6,
247,30,70000,475040,11105,6,
61,37,58000,172051,7902,6,
47,22,7000,1721YY,8303,6,
104,67,0,1721YY,11101,6,
234,46,67000,414010,11101,6,
67,38,72000,519010,11102,6,
185,46,70000,4990XX,11105,6,
86,33,23000,192040,11101,6,
55,32,206000,414010,8301,6,
47,38,0,414010,11106,6,
142,55,54000,113051,11101,6,
69,59,60000,514041,8302,6,
47,34,70000,472211,8302,6,
88,50,61000,514041,11101,6,
202,56,94000,475031,11103,6,
174,51,100000,49904X,11106,6,
43,69,0,414010,11102,6,
261,37,20000,414010,7901,6,
99,57,193000,1721YY,11102,6,
63,34,100000,414010,7901,6,
114,60,0,471011,8303,6,
69,54,240000,172070,11102,6,
81,55,91000,414010,11104,6,
83,40,2400,414010,8302,6,
66,54,80000,414010,8301,6,
41,39,60000,113051,11103,6,
38,56,120000,1721YY,11102,6,
121,52,92000,475021,11106,6,
39,29,28000,1721YY,8303,6,
36,61,0,49904X,11105,6,
160,50,11000,4990XX,8301,6,
45,50,96000,471011,8302,6,
87,65,0,4990XX,11104,6,
68,55,0,414010,8303,6,
301,49,45000,49904X,8302,6,
72,77,0,414010,11105,6,
82,55,0,514041,11102,6,
216,50,0,471011,11105,6,
250,27,0,471011,11105,6,
187,39,0,471011,8302,6,
60,27,84000,49904X,11103,6,
150,70,0,519010,7902,6,
126,51,225000,119041,8303,6,
124,22,40000,4990XX,11103,6,
84,52,118000,172070,8301,6,
57,40,145000,192040,11104,6,
93,24,390,192040,7901,6,
17,56,80000,471011,7902,6,
149,74,0,172141,11103,6,
88,63,60000,414010,11104,6,
64,39,0,519020,11103,6,
115,50,0,471011,11103,6,
68,60,0,471011,7901,6,
65,52,170000,1940XX,8303,6,
80,67,21400,514041,11102,6,
53,69,0,1721YY,11105,6,
124,35,65000,172070,7901,6,
72,45,2900,4750YY,11101,6,
67,37,130000,113051,8301,6,
145,27,30000,1721YY,11106,6,
112,44,50000,471011,7902,6,
54,87,0,519010,7901,6,
88,48,63000,471011,8302,6,
112,50,185000,519010,7902,6,
134,18,0,471011,8303,6,
59,40,72000,471011,11101,6,
73,66,12000,172051,8303,6,
40,34,35000,4750XX,11103,6,
89,35,45000,471011,11104,6,
65,59,0,4990XX,11102,6,
103,55,110000,414010,7901,6,
69,45,50000,414010,8303,6,
215,40,42500,414010,11101,6,
283,32,35000,514041,11104,6,
20,53,98000,119041,8302,6,
85,26,8000,414010,7902,6,
55,32,24000,414010,11104,6,
66,50,62000,172070,8302,6,
338,18,30000,471011,11103,6,
103,22,9000,172070,7901,6,
38,38,87000,1721YY,11104,6,
64,58,7000,113071,7901,6,
110,64,0,471011,11102,6,
38,47,82000,1721YY,11101,6,
68,40,90000,113051,11101,6,
54,30,54000,4750YY,7902,6,
164,29,50000,414010,8303,6,
151,37,63000,113051,11106,6,
54,50,130000,471011,8302,6,
77,55,176000,113051,11105,6,
95,49,50000,414010,11106,6,
63,33,30700,514041,11104,6,
58,48,50000,514041,11106,6,
40,48,40000,414010,8301,6,
58,51,0,471011,11103,6,
38,55,48000,414010,11101,6,
69,57,180000,172051,11102,6,
118,51,167000,1721YY,11102,6,
63,56,100000,192040,7901,6,
69,38,98000,471011,8303,6,
300,29,30000,471011,11104,6,
64,39,56000,172141,8301,6,
114,45,140000,471011,7902,6,
57,28,80000,172141,8303,6,
181,28,28000,472211,8302,6,
156,31,50000,113071,8301,6,
123,43,40000,471011,11102,6,
62,55,10000,414010,8302,6,
118,53,105000,414010,11102,6,
120,40,100000,49904X,11103,6,
61,62,120000,471011,7902,6,
64,74,65000,414010,11102,6,
61,61,35300,172141,7902,6,
238,25,55000,471011,8301,6,
56,31,90000,119041,8303,6,
121,49,250000,414010,11102,6,
95,56,90000,414010,11102,6,
224,68,125000,113071,7901,6,
64,51,55000,518090,7902,6,
71,34,100000,414010,7901,6,
146,42,5000,192040,7901,6,
99,49,90000,172051,7901,6,
159,48,108000,172141,7901,6,
105,20,1600,471011,7901,6,
112,70,0,172141,11102,6,
289,36,54000,4990XX,11106,6,
97,24,30000,1721XX,11104,6,
96,66,0,471011,8302,6,
136,28,57000,1721YY,11103,6,
83,19,700,49904X,7901,6,
45,65,0,471011,11106,6,
82,70,0,49904X,7901,6,
116,37,75000,172141,8303,6,
79,52,120000,113051,11102,6,
83,67,0,4990XX,8303,6,
134,46,103000,1721YY,11104,6,
160,36,53000,192040,7901,6,
70,54,117000,471011,7902,6,
115,71,48000,414010,11101,6,
114,35,0,113051,11101,6,
95,25,40000,4990XX,11106,6,
16,52,0,471011,11101,6,
101,58,0,414010,8301,6,
74,55,67000,414010,11101,6,
67,28,40000,172051,7901,6,
51,54,79000,172051,11105,6,
77,64,118000,1721YY,11104,6,
110,49,170000,172070,11104,6,
81,49,70000,1721YY,8301,6,
34,79,0,1721YY,8302,6,
38,27,60000,172051,8302,6,
61,60,0,1721YY,7902,6,
99,54,150000,414010,11102,6,
84,33,75000,172141,11104,6,
67,61,125000,414010,11101,6,
64,63,100000,172051,8303,6,
133,55,0,471011,11104,6,
53,47,100000,113071,11106,6,
62,53,20000,471011,11102,6,
33,63,3600,475040,7902,6,
55,33,3000,414010,8303,6,
144,54,103000,113051,7902,6,
55,43,74000,113051,11101,6,
81,42,40000,49904X,11105,6,
73,63,27500,4990XX,11102,6,
99,34,50000,471011,11102,6,
105,28,32000,414010,11104,6,
38,56,0,172070,11105,6,
80,30,55000,172141,11106,6,
81,78,0,471011,7902,6,
85,22,9000,172070,7901,6,
99,32,19200,472211,8303,6,
113,62,125000,414010,11101,6,
153,47,60000,113051,11105,6,
88,25,66000,172070,8303,6,
58,30,78000,172070,8302,6,
84,33,29000,192040,8303,6,
92,23,25000,414010,11101,6,
66,42,0,414010,11102,6,
38,60,96000,472211,11102,6,
363,49,24000,172051,11102,6,
59,54,11800,471011,8302,6,
146,25,28600,49904X,11104,6,
117,69,85000,1721YY,11102,6,
155,43,5000,192040,7901,6,
105,75,39200,4990XX,11104,6,
44,52,150000,1721YY,8302,6,
81,44,36000,471011,8301,6,
265,48,30000,414010,11103,6,
49,47,50000,113051,8303,6,
37,35,76000,192040,11105,6,
140,46,112000,119041,11106,6,
89,27,61000,172051,7901,6,
92,62,12000,414010,11103,6,
74,25,20000,172141,8303,6,
64,28,40000,4990XX,7902,6,
69,20,8400,113071,11103,6,
60,24,50000,1721YY,11106,6,
41,60,0,471011,7901,6,
209,55,52000,471011,11101,6,
67,67,12000,471011,11104,6,
97,44,26400,519020,11103,6,
223,20,0,4990XX,11101,6,
24,50,35000,1721XX,8302,6,
71,30,93000,172051,8303,6,
124,18,25000,414010,8303,6,
44,46,70000,414010,11103,6,
54,33,41000,471011,11106,6,
102,24,52000,172141,8301,6,
77,33,92000,119041,8303,6,
56,65,50000,414010,8303,6,
54,63,13500,414010,8303,6,
35,56,235000,414010,11106,6
