PWGTP,AGEP,WAGP,SOCP,PUMA,ST,
94,47,0,414010,6400,6,
98,31,0,472211,6200,6,
83,37,65000,1721YY,6702,6,
73,43,110000,1721YY,6602,6,
103,41,0,471011,3701,6,
70,44,8600,1721YY,6701,6,
79,39,130000,1721YY,6702,6,
195,37,80000,414010,6400,6,
100,57,0,471011,6300,6,
54,37,104000,475031,6602,6,
78,48,0,113071,6702,6,
46,49,22000,471011,6601,6,
69,62,61000,471011,3701,6,
60,38,0,471011,3702,6,
97,29,98000,1721YY,3702,6,
235,50,0,471011,6601,6,
58,41,10000,471011,6400,6,
66,50,150000,471011,6300,6,
186,36,73000,113051,6400,6,
72,54,45000,471011,6702,6,
67,36,51000,475040,6601,6,
226,24,5500,414010,6300,6,
58,36,75000,172051,6300,6,
60,35,65000,49904X,6400,6,
91,37,71000,172051,3702,6,
100,59,60000,471011,6602,6,
36,40,55000,414010,6601,6,
91,32,52000,172141,6602,6,
91,50,24500,471011,3701,6,
76,31,110000,414010,6300,6,
55,47,80000,414010,6500,6,
265,54,15000,414010,6200,6,
271,48,15000,414010,6200,6,
66,54,60000,471011,3701,6,
106,25,45800,113071,6601,6,
63,50,60000,471011,6500,6,
94,53,34000,519010,3701,6,
84,58,70000,414010,6400,6,
77,51,85000,192040,6300,6,
79,84,0,471011,3701,6,
82,30,200,1940XX,3702,6,
88,27,57000,172070,6300,6,
86,71,80000,1721YY,6500,6,
68,56,54000,414010,3702,6,
11,24,35000,414010,6701,6,
88,48,71000,1721YY,6702,6,
64,52,0,192040,6300,6,
79,42,140000,414010,6500,6,
96,47,85000,192040,6702,6,
21,39,0,471011,6701,6,
77,34,103000,172070,6602,6,
108,63,30000,514041,6602,6,
87,47,130000,119041,6300,6,
79,62,100000,414010,6300,6,
57,32,102000,172070,6400,6,
209,30,60000,414010,6400,6,
50,29,55000,414010,6400,6,
73,75,2200,414010,6500,6,
69,48,92000,1721YY,3702,6,
66,39,142000,1721YY,6400,6,
159,42,100000,471011,6300,6,
66,40,60000,172070,6701,6,
63,49,40000,414010,6400,6,
71,27,0,471011,6400,6,
102,54,50000,414010,3701,6,
69,50,65000,1721YY,6702,6,
64,39,42000,471011,6300,6,
73,41,43000,471011,6500,6,
176,52,95000,414010,6400,6,
40,45,0,1940XX,6601,6,
65,61,0,1721YY,6702,6,
64,34,30000,113071,6200,6,
74,46,150000,172070,6702,6,
64,45,79000,113051,6400,6,
93,58,64000,414010,6400,6,
65,56,0,471011,3701,6,
66,56,40000,414010,6400,6,
97,77,0,113051,6300,6,
62,50,78000,414010,6400,6,
61,47,39800,113071,6601,6,
62,43,60000,414010,6702,6,
69,47,125000,414010,3702,6,
72,48,65000,49909X,6300,6,
34,65,55000,471011,6602,6,
71,49,80000,172070,6701,6,
350,24,8400,414010,6601,6,
80,48,110000,471011,6702,6,
98,23,15000,113071,6300,6,
62,48,72000,471011,6602,6,
66,63,120000,1721YY,6702,6,
58,48,210000,414010,6500,6,
340,32,59000,514041,6200,6,
66,50,85000,172141,6300,6,
66,28,36000,514041,3701,6,
134,24,12000,471011,3701,6,
164,24,55000,414010,6500,6,
68,49,85000,113051,6400,6,
68,67,0,172051,6300,6,
67,52,55000,113071,6601,6,
77,80,62000,1721YY,6500,6,
77,51,62000,414010,6602,6,
89,49,49000,414010,6602,6,
139,53,70000,172051,3701,6,
111,49,108000,1721YY,6200,6,
288,34,50000,471011,6701,6,
99,53,120000,1721YY,6701,6,
55,40,60000,172070,6701,6,
165,36,0,471011,6400,6,
75,64,80000,1721YY,6602,6,
79,44,75000,172051,3701,6,
83,42,186000,119041,6602,6,
100,26,50000,414010,6300,6,
101,35,70000,172051,3702,6,
58,46,56000,414010,6200,6,
91,53,0,471011,6702,6,
65,39,18000,414010,3701,6,
59,55,15300,414010,3701,6,
74,34,88000,172070,6702,6,
75,30,52000,471011,6601,6,
65,51,15600,414010,6702,6,
65,51,21100,414010,6500,6,
79,31,5300,475021,6702,6,
107,22,0,172051,3702,6,
66,62,210000,414010,3701,6,
92,21,1200,1940XX,3702,6,
69,63,22000,172051,6300,6,
299,42,18000,49909X,6500,6,
67,47,416000,471011,6602,6,
85,46,22000,113071,6400,6,
80,42,0,49904X,6400,6,
75,27,31300,414010,6200,6,
61,46,165000,119041,6500,6,
99,28,25000,49904X,6200,6,
89,71,0,414010,6500,6,
123,92,0,49909X,6601,6,
81,28,55000,471011,6702,6,
81,41,55000,1940XX,6702,6,
126,34,40000,414010,3702,6,
110,50,48000,414010,6702,6,
101,51,84000,172051,6702,6,
62,45,3000,414010,6200,6,
76,45,120000,113071,6500,6,
95,40,416000,414010,3702,6,
78,41,65000,471011,6601,6,
69,30,21000,172070,6702,6,
169,52,45000,514041,6400,6,
70,47,0,471011,6701,6,
81,41,80000,471011,6500,6,
64,51,0,471011,6601,6,
68,58,0,172051,6300,6,
45,56,90000,471011,6601,6,
97,27,34000,471011,6300,6,
118,58,0,518010,6200,6,
121,23,14000,172141,3702,6,
74,66,0,113071,6702,6,
85,48,0,471011,6602,6,
199,29,35000,471011,6400,6,
74,38,0,113051,6701,6,
86,23,2400,514041,6300,6,
61,54,60000,113051,3702,6,
72,49,60000,471011,6300,6,
50,61,0,471011,3701,6,
62,50,40000,471011,6602,6,
84,25,30000,471011,3701,6,
64,52,100000,414010,6701,6,
56,43,160000,119041,6701,6,
85,44,0,414010,6400,6,
62,41,75000,113071,6300,6,
85,32,36800,519020,6602,6,
77,45,0,1721YY,6400,6,
87,34,90000,414010,6702,6,
99,61,70000,1721YY,6500,6,
104,41,50000,1721YY,6702,6,
74,32,67000,471011,6300,6,
111,60,0,414010,6601,6,
108,60,0,414010,6601,6,
212,25,36000,514041,3701,6,
81,35,0,49909X,6702,6,
49,53,36000,172141,3701,6,
61,41,65000,1721YY,6200,6,
96,49,75000,1721YY,6300,6,
95,40,0,1940XX,6300,6,
55,65,55000,1721YY,6602,6,
86,38,49000,172051,6701,6,
68,42,45000,414010,6602,6,
207,59,100000,471011,6400,6,
71,57,35000,514041,6400,6,
68,57,5400,414010,6400,6,
154,61,0,471011,6200,6,
56,71,50000,113071,3701,6,
85,21,2500,1940XX,3702,6,
114,48,30000,414010,6701,6,
73,78,0,49909X,6702,6,
64,34,80000,414010,6701,6,
58,72,90000,414010,6500,6
